X1,gene,entrez_id,ensembl_id,class,pct.1,pct.2,avg_log2FC,roc_avg_diff,roc_myAUC,roc_power,MAST_p_val,MAST_p_val_adj,avg_expr,top_log2FC,bretigea_ranking,dan_ranking,bretigea_ranking_best
1763,LOC100420851,100420851,NA,Glutamatergic,0.486,0.187,1.23906760043886,0.85885621376737,0.658,0.316,0,0,1.5200837673021494,1.3380379671793048,726,726,656
356,BRINP3,339479,ENSG00000162670,Glutamatergic,0.923,0.445,1.2681453916855,0.879011402786892,0.801,0.602,0,0,5.025067154465708,1.2058516427593138,539.5,761.5,657
4171,ZNF215,7762,ENSG00000149054,Glutamatergic,0.413,0.165,1.25917068307996,0.872790608820617,0.633,0.266,0,0,1.1779682665007614,1.3701681628713156,769.5,702,658
1696,LINC01122,400955,ENSG00000233723,Glutamatergic,0.93,0.572,1.49514309988154,1.03635422421655,0.789,0.578,0,0,4.980708806059668,0.8995023224511014,497.5,719,659
487,CCDC110,256309,ENSG00000168491,Glutamatergic,0.248,0.084,1.20324801025143,0.834027965820141,0.584,0.168,0,0,0.7149801900643744,1.4752784044573972,864,708,660
1675,LINC00936,338758,ENSG00000271614,Glutamatergic,0.624,0.216,1.23768544593807,0.857898177272042,0.71,0.42,0,0,2.021387957108162,1.287429449340692,696.5,751,661
1257,GRHL1,29841,ENSG00000134317,Glutamatergic,0.402,0.188,1.30754592132891,0.906321768821796,0.619,0.238,0,0,1.2230147806920033,1.3506482412107519,730,683,662.5
4230,ZSCAN31,64288,ENSG00000235109,Glutamatergic,0.654,0.245,1.24838572277348,0.865315043991736,0.715,0.43,0,0,2.2070086551802053,1.2822366845385653,661,733.5,662.5
2125,LOC105373513,105373513,NA,Glutamatergic,0.8,0.365,1.40600046189656,0.974565256029583,0.75,0.5,0,0,3.323255722167868,0.9995490884070881,586.5,737.5,664
2616,MPP4,58538,ENSG00000082126,Glutamatergic,0.256,0.103,1.26030605116807,0.873577586009783,0.581,0.162,0,0,0.6679153662728978,1.5267151400536212,846.5,663,665
734,CTNNAL1,8727,ENSG00000119326,Glutamatergic,0.874,0.41,1.44151176443934,0.999179815265113,0.771,0.542,0,0,3.8714569961579235,0.9117783404371806,566,743,666
1478,JPH1,56704,ENSG00000104369,Glutamatergic,0.788,0.372,1.41149696883235,0.978375144315052,0.746,0.492,0,0,3.0760248908750336,1.051461874228243,588,722.5,667
1373,HTR5A.AS1,100128264,ENSG00000220575,Glutamatergic,0.153,0.042,1.22529127068294,0.849307189638594,0.555,0.11,0,0,0.5275818013180245,1.3861236162082222,891,722.5,668
3187,PTPRK,5796,ENSG00000152894,Glutamatergic,0.917,0.581,1.58709253327911,1.10008871473016,0.8,0.6,0,0,5.358075516901404,0.420959428405411,512.5,746.5,669
2174,LOC105374658,105374658,ENSG00000248457,Glutamatergic,0.163,0.111,1.55708868248934,1.07929163014928,0.528,0.056,6.82726765965005e-153,3.43281845194864e-148,0.2969219095839442,1.5080628620434935,839.5,529.5,670
1885,LOC101928849,101928849,NA,Glutamatergic,0.239,0.162,1.54425173257941,1.07039373451223,0.543,0.0860000000000001,2.10102173980569e-208,1.0564147409917e-203,0.6293386960867976,1.348688315752602,787.5,580,671
1888,LOC101928885,101928885,ENSG00000249352,Glutamatergic,0.477,0.231,1.27409807969225,0.88313749169552,0.641,0.282,0,0,1.1328877465416007,1.5832153201393626,689.5,642,672
2419,LOC642574,642574,ENSG00000203499,Glutamatergic,0.215,0.098,1.26475702525878,0.876662766151508,0.562,0.124,0,0,0.4453690334262704,1.7511030180566856,858,591,673
1477,JAZF1.AS1,100128081,ENSG00000234336,Glutamatergic,0.436,0.161,1.23369037835012,0.855129007437317,0.642,0.284,0,0,1.4301333913564542,1.2477213046623086,789.5,772,674
711,CREG2,200407,ENSG00000175874,Glutamatergic,0.804,0.341,1.33322963796621,0.924124364595234,0.75,0.5,0,0,3.463783294677423,0.9759101141599316,611.5,785.5,675
1789,LOC100996342,100996342,ENSG00000235478,Glutamatergic,0.252,0.116,1.24033883263723,0.859737364781513,0.573,0.146,0,0,0.5568439306767653,1.7294301383441382,843,619.5,676
3727,STARD4,134429,ENSG00000164211,Glutamatergic,0.633,0.223,1.13611044564169,0.787491752201237,0.707,0.414,0,0,2.4983612977409817,1.299928948709744,705,812,677
2288,LOC105377209,105377209,NA,Glutamatergic,0.382,0.292,2.2392059072414,1.55209926129755,0.556,0.112,7.01505028414028e-297,3.52723743336857e-292,0.5853725434663051,1.252125232629862,649,460.5,678
2817,NUAK1,9891,ENSG00000074590,Glutamatergic,0.91,0.433,1.29521020741995,0.897771303505594,0.793,0.586,0,0,3.966972688103203,1.1712745804558655,570,755,679
1688,LINC01090,104355152,ENSG00000231689,Glutamatergic,0.379,0.324,2.93051251180624,2.03127648515414,0.536,0.0720000000000001,1.12821217557138e-209,5.67276363999047e-205,0.5884021692696174,1.0072507125637384,625.5,445,680
1783,LOC100507420,100507420,ENSG00000253161,Glutamatergic,0.301,0.186,1.48726913597782,1.03089640833685,0.566,0.132,0,0,0.6526110895608085,1.455081206155278,773,572,681.5
2596,MKX,283078,ENSG00000150051,Glutamatergic,0.422,0.192,1.36424445782669,0.945622199537104,0.623,0.246,0,0,1.4708339054262058,1.1031775972868965,757,739.5,681.5
561,CELF2,10659,ENSG00000048740,Glutamatergic,1,0.894,1.6323257331927301,1.13144197971799,0.918,0.836,0,0,7.27264554166449,0.35129939972693647,455,741,683
1534,KHDRBS2,202559,ENSG00000112232,Glutamatergic,1,0.835,1.57555692710242,1.09209284183274,0.856,0.712,0,0,7.309319034255295,0.4257528893115987,466,751,684.5
3633,SNTG2,54221,ENSG00000172554,Glutamatergic,0.418,0.27,1.54102513913906,1.06815723036623,0.592,0.184,0,0,1.1776336699970273,1.2205323828109618,657,630,684.5
3998,TSHZ2,128553,ENSG00000182463,Glutamatergic,0.764,0.676,1.89223495605725,1.31159732474805,0.619,0.238,0,0,2.7233185932788957,0.8080934420130836,501.5,631.5,686
2012,LOC105369443,105369443,ENSG00000256684,Glutamatergic,0.261,0.185,1.81349515612121,1.25701905442453,0.542,0.0840000000000001,1.61451762846514e-198,8.11795608768555e-194,0.4253397986770634,1.398529223567787,779.5,489.5,687
539,CDH12,1010,ENSG00000154162,Glutamatergic,0.989,0.924,1.58100423480686,1.09586862780972,0.799,0.598,0,0,6.266412219348602,0.6811848908580715,453,722.5,688
3383,RYR2,6262,ENSG00000198626,Glutamatergic,1,0.92,1.63339823604519,1.13218538204631,0.861,0.722,0,0,7.152971519263233,0.36175556969333655,455,739.5,689
4178,ZNF365,22891,ENSG00000138311,Glutamatergic,0.901,0.497,1.30757223349036,0.906340007022311,0.802,0.604,0,0,4.2278561648683155,1.1559013562341092,560,746.5,690
1749,LOC100128714,100128714,ENSG00000206187,Glutamatergic,0.347,0.235,1.82019418433728,1.26166246694499,0.568,0.136,0,0,0.6102216432551878,1.3360773378006863,698,503.5,691
1900,LOC101929251,101929251,NA,Glutamatergic,0.288,0.188,1.54505037934636,1.070947314267,0.557,0.114,4.76036271824403e-293,2.39355797836028e-288,0.5871339214224461,1.4068142804926171,779.5,557,692
2212,LOC105375254,105375254,NA,Glutamatergic,0.405,0.174,1.28915947240122,0.893577253587056,0.623,0.246,0,0,1.2808769494819758,1.2027043581997934,799.5,749,693
2408,LOC339529,339529,ENSG00000226828,Glutamatergic,0.437,0.21,1.132953998193,0.7853038695516,0.629,0.258,0,0,1.223141863389275,1.682375126439591,746,694,695
3165,PTCHD1.AS,100873065,ENSG00000233067,Glutamatergic,0.937,0.828,1.49191813615119,1.03411884969945,0.75,0.5,0,0,3.975649776739775,1.1363438023852415,476,671,695
3877,TLK2P1,646202,ENSG00000226049,Glutamatergic,0.458,0.196,1.34336005054033,0.931146231508897,0.641,0.282,0,0,1.367458245697658,1.1431839672937447,766.5,730,695
2940,PDE4C,5143,ENSG00000105650,Glutamatergic,0.451,0.303,1.53452303020205,1.06365031188886,0.597,0.194,0,0,0.8844848400592381,1.430428088382349,652,553,697
1771,LOC100506274,100506274,NA,Glutamatergic,0.222,0.075,1.18883229423429,0.824035752907108,0.574,0.148,0,0,0.6871700842740099,1.3498641249043972,882,761.5,698
2186,LOC105374867,105374867,NA,Glutamatergic,0.424,0.127,1.21893286328412,0.844899877477254,0.652,0.304,0,0,0.8053228285878915,1.4479294846864752,846.5,706,699
1974,LOC102724432,102724432,NA,Glutamatergic,0.217,0.078,1.12436753733288,0.779352188415413,0.572,0.144,0,0,0.4983527345077214,1.788493151822206,881,672.5,700
3232,RAP2A,5911,ENSG00000125249,Glutamatergic,0.827,0.34,1.15675123476863,0.801798856989107,0.762,0.524,0,0,3.510568497006436,1.2737960612329968,632,804.5,701
2726,NELL1,4745,ENSG00000165973,Glutamatergic,0.93,0.667,1.31026732204997,0.908208100058765,0.781,0.562,0,0,5.123628939274756,1.1481335210890948,530,751,702
3368,RSPH3,83861,ENSG00000130363,Glutamatergic,0.713,0.301,1.24510685877515,0.863042308655847,0.723,0.446,0,0,2.761199540687227,1.131638393831988,665.5,797.5,703
2068,LOC105371310,105371310,NA,Glutamatergic,0.233,0.19,2.45973488570846,1.70495830095375,0.525,0.05,3.17601474066739e-167,1.59693197175497e-162,0.39205160272195977,0.943996202087749,793,494,704
4076,VIPR2,7434,ENSG00000106018,Glutamatergic,0.313,0.181,1.37901854826863,0.955862818672269,0.574,0.148,0,0,0.7979699762939032,1.335752008274364,809,660,705
3632,SNTB2,6645,ENSG00000168807,Glutamatergic,0.933,0.743,1.56265539068332,1.08315017823894,0.766,0.532,0,0,3.9647842556313604,0.8280522787437292,523,703,706
366,C10orf67,256815,ENSG00000179133,Glutamatergic,0.306,0.192,1.36018660262081,0.942809508642022,0.567,0.134,0,0,0.6363692166764532,1.6007264168586424,789.5,587,707
3480,SGPP2,130367,ENSG00000163082,Glutamatergic,0.572,0.28,1.29462069176528,0.89736268239167,0.671,0.342,0,0,1.7952289895458502,1.2673094031045742,686,720,708
659,COL26A1,136227,ENSG00000160963,Glutamatergic,0.952,0.862,1.79086133778053,1.24133048705639,0.765,0.53,0,0,3.049010452938889,0.8634869753829864,492,643.5,709
1505,KCNH5,27133,ENSG00000140015,Glutamatergic,0.714,0.437,1.42172124426782,0.985462072006419,0.691,0.382,0,0,3.1116445706682674,0.9385893566944836,599.5,742,710
1547,KIAA1462,57608,ENSG00000165757,Glutamatergic,0.526,0.22,1.16403187794424,0.806845414278949,0.668,0.336,0,0,1.6177332581872834,1.368738651326288,769.5,774.5,711
888,EBF3,253738,ENSG00000108001,Glutamatergic,0.262,0.104,1.11695675187642,0.774215423370533,0.582,0.164,0,0,0.7308107320888324,1.5769291517486574,874,732,712
3647,SORBS2,8470,ENSG00000154556,Glutamatergic,0.978,0.795,1.53205557433457,1.06194000181115,0.78,0.56,0,0,5.823470983702489,0.3714696670929305,524,781,713
803,DGCR5,26220,ENSG00000237517,Glutamatergic,0.934,0.583,1.49684330458435,1.03753271631268,0.781,0.562,0,0,4.262518236693751,0.656483367802692,564.5,765,714.5
2684,NAB1,4664,ENSG00000138386,Glutamatergic,0.722,0.293,1.11797003003947,0.774917774272378,0.728,0.456,0,0,2.9014533154317763,1.3061023881143314,684,822.5,714.5
632,CNGB1,1258,ENSG00000070729,Glutamatergic,0.353,0.308,2.39862561595783,1.66260058292003,0.539,0.0780000000000001,0,0,0.7097390581781959,0.860286623406121,674.5,520,717
1102,FLJ39080,441355,ENSG00000254349,Glutamatergic,0.598,0.295,1.24694434930965,0.864315960039135,0.671,0.342,0,0,2.43842592458589,1.1503630686246251,682.5,790.5,717
4008,TTC9B,148014,ENSG00000174521,Glutamatergic,0.769,0.305,1.30363741064068,0.903612595658053,0.738,0.476,0,0,2.652245975469388,0.989261759729186,676,797.5,717
3439,SEMA3D,223117,ENSG00000153993,Glutamatergic,0.225,0.134,1.40015822344779,0.970515724920656,0.55,0.1,3.6906714380516e-249,1.85570650576672e-244,0.6174283832445528,1.2941433472856665,856.5,664.5,719
1542,KIAA1045,23349,ENSG00000122733,Glutamatergic,0.831,0.512,1.37815783157582,0.955266215323398,0.751,0.502,0,0,2.5154083148602635,1.2643324105539024,582.5,677.5,720
3558,SLC35F3,148641,ENSG00000183780,Glutamatergic,0.964,0.776,1.52530443796301,1.05726047066963,0.768,0.536,0,0,5.392968034347583,0.4491486702391525,533.5,776.5,721
1744,LMO7,4008,ENSG00000136153,Glutamatergic,0.943,0.613,1.44136344687158,0.999077009361203,0.788,0.576,0,0,4.488153516623253,0.8150406129129175,561,770.5,722
1024,FAM153B,202134,ENSG00000182230,Glutamatergic,0.907,0.47,1.45884887900121,1.01119698734273,0.784,0.568,0,0,3.3484642980276007,0.8031390223950449,598,760,723
1120,FOXP1,27086,ENSG00000114861,Glutamatergic,0.997,0.901,1.4833331410653,1.02816818456054,0.847,0.694,0,0,5.818929654875988,0.74065383940944,505,765,724.5
3420,SCN4B,6330,ENSG00000177098,Glutamatergic,0.361,0.116,1.13825375298737,0.788977379644974,0.622,0.244,0,0,1.1753195990934389,1.2168542635623956,869.5,831,724.5
1969,LOC102724363,102724363,NA,Glutamatergic,0.613,0.201,1.11646431133468,0.773874089597437,0.706,0.412,0,0,1.8094856542047064,1.3338471771906637,802,820.5,726.5
4156,ZFPM2,23414,ENSG00000169946,Glutamatergic,0.942,0.61,1.22674078783768,0.850311918367569,0.783,0.566,0,0,5.134757351808093,1.1959985386937422,564.5,794.5,726.5
4211,ZNF702P,79986,ENSG00000242779,Glutamatergic,0.203,0.112,1.23810614201644,0.858189781572648,0.55,0.1,5.29280108907376e-271,2.66127331559718e-266,0.38850290985652364,1.7985758610890326,872,598.5,728
1871,LOC101928436,101928436,NA,Glutamatergic,0.387,0.179,1.15147688676391,0.798142957540346,0.614,0.228,0,0,1.0993449569013984,1.4451883268143662,826,746.5,729
161,ANKRD18B,441459,ENSG00000230453,Glutamatergic,0.565,0.307,1.39025733212683,0.963652950016493,0.658,0.316,0,0,1.8439305433977389,1.1156088299518865,686,722.5,730
1980,LOC102724699,102724699,ENSG00000232233,Glutamatergic,0.35,0.226,1.40837113933428,0.976208484411552,0.576,0.152,0,0,0.632152912204499,1.5730417834905803,778,569,731
2797,NREP,9315,ENSG00000134986,Glutamatergic,0.842,0.451,1.35441429538848,0.938808450158619,0.744,0.488,0,0,3.431211231154649,0.9492149246900449,609,782,732
3051,PLK2,10769,ENSG00000145632,Glutamatergic,0.722,0.251,1.1399824762856,0.790175639325108,0.734,0.468,0,0,2.968293381325651,1.0864098920663894,736.5,860,733
1501,KCNH1,3756,ENSG00000143473,Glutamatergic,0.986,0.934,1.55807490031885,1.07997522425723,0.782,0.564,0,0,5.679517277438663,0.4454813291423876,508.5,757.5,734.5
2574,MICAL2,9645,ENSG00000133816,Glutamatergic,0.987,0.597,1.39744287327671,0.968633587605341,0.813,0.626,0,0,5.344200580395002,0.60372620940799,575,815,734.5
3105,PPP3CA,5530,ENSG00000138814,Glutamatergic,0.999,0.907,1.51756593707033,1.05189655059412,0.882,0.764,0,0,6.77238480945748,0.33216346993602297,520,793,736
1346,HRH2,3274,ENSG00000113749,Glutamatergic,0.95,0.476,1.33380994387954,0.924526602002919,0.8,0.6,0,0,4.303656397320606,0.8258812694463626,604.5,810,737
4181,ZNF391,346157,ENSG00000124613,Glutamatergic,0.444,0.199,1.14700741169455,0.79504495349745,0.635,0.27,0,0,1.2834800373884654,1.4035000558891861,813,773,738
116,AGBL4,84871,ENSG00000186094,Glutamatergic,0.999,0.933,1.51735383211222,1.05174953064042,0.858,0.716,0,0,7.228986287388313,0.2608882765508356,518,796,739
292,ATP2B1,490,ENSG00000070961,Glutamatergic,0.999,0.819,1.48354797285022,1.02831709460655,0.859,0.718,0,0,6.780147721477473,0.32807809215221084,538,808,740
3196,PVRL3,25945,ENSG00000177707,Glutamatergic,0.815,0.436,1.24113488022743,0.860289142924243,0.733,0.466,0,0,3.6949406277280645,1.1056711809489541,623.5,807,741
3103,PPP2R2C,5522,ENSG00000074211,Glutamatergic,0.991,0.757,1.45862579253926,1.0110423555906,0.82,0.64,0,0,5.239328073661037,0.6160773978916603,557,790.5,742
2023,LOC105369862,105369862,NA,Glutamatergic,0.697,0.252,1.24381677813592,0.862148092898068,0.726,0.452,0,0,2.2166815950718717,1.0329448524341769,758.5,820.5,743
1909,LOC101929505,101929505,ENSG00000248150,Glutamatergic,0.271,0.142,1.29854942304837,0.900085871403721,0.57,0.14,0,0,0.6759170888333929,1.336346776498533,859.5,695.5,744
1244,GPR55,9290,ENSG00000135898,Glutamatergic,0.152,0.086,1.20870690125129,0.837811780725682,0.535,0.0700000000000001,8.47508543086787e-208,4.26135770549467e-203,0.2546063072771608,1.6734236517474286,892,654,745
419,C4orf50,389197,ENSG00000181215,Glutamatergic,0.358,0.138,1.1739031779206,0.813687678026026,0.615,0.23,0,0,0.9596529393941464,1.2946028707725936,867,792,746
2645,MUC12,10071,ENSG00000205277,Glutamatergic,0.364,0.228,1.43839303790749,0.997018078762625,0.582,0.164,0,0,0.6443985527404813,1.4584148755609756,794.5,589,747
2818,NUDT4,11163,ENSG00000173598,Glutamatergic,0.618,0.213,1.10265587599967,0.764302811577025,0.708,0.416,0,0,1.6402647921694031,1.3679198567964423,813,816,748
3210,RAB15,376267,ENSG00000139998,Glutamatergic,0.76,0.298,1.21378707079888,0.841333085924363,0.737,0.474,0,0,2.904988839582191,0.979044819135034,711.5,847,749
3300,RGS6,9628,ENSG00000182732,Glutamatergic,0.91,0.695,1.36880213926556,0.948781343576347,0.753,0.506,0,0,5.1608821977203005,0.7868222466352626,574,802,750
15,ABCC3,8714,ENSG00000108846,Glutamatergic,0.285,0.201,1.49901321125375,1.03903678100265,0.55,0.1,2.34292582873627e-281,1.17804653594688e-276,0.524992462794878,1.4044019503502654,822,577,751
2941,PDE4D,5144,ENSG00000113448,Glutamatergic,0.998,0.969,1.48599348188265,1.03001219229741,0.858,0.716,0,0,7.550080753853246,0.2491333043321875,531.5,810,752
3910,TMEM2,23670,ENSG00000135048,Glutamatergic,0.666,0.337,1.19663870222331,0.829446742594999,0.698,0.396,0,0,2.334438280790625,1.2604096989326852,692,789,753
3115,PRICKLE1,144165,ENSG00000139174,Glutamatergic,0.997,0.96,1.51914320712586,1.05298983088608,0.817,0.634,0,0,5.169512371917742,0.5790521135073701,535.5,767,754
4079,VSNL1,7447,ENSG00000163032,Glutamatergic,0.993,0.698,1.38616703483261,0.960817771979371,0.77,0.54,0,0,6.311203670186681,0.38847859530860385,576.5,837.5,755
3623,SNAP25,6616,ENSG00000132639,Glutamatergic,1,0.831,1.4450130331833,1.00160670982338,0.837,0.674,0,0,7.391187859733258,0.19667556295556743,555,828,756
2353,LOC105378531,105378531,ENSG00000230131,Glutamatergic,0.309,0.17,1.22865567502675,0.851639217023767,0.577,0.154,0,0,0.6031524549491739,1.6191511985869957,852,656,757
1780,LOC100507351,100507351,NA,Glutamatergic,0.205,0.091,1.1528970183434,0.799127317740696,0.56,0.12,0,0,0.4205069529153684,1.663415570595747,893,682,758.5
3609,SMAD3,4088,ENSG00000166949,Glutamatergic,0.677,0.275,1.21680828872184,0.84342723460951,0.738,0.476,0,0,2.4953170172496435,1.0317824425020259,749.5,839,758.5
4234,ZYX,7791,ENSG00000159840,Glutamatergic,0.644,0.232,1.17997560635106,0.817896764671755,0.706,0.412,0,0,2.1664485843170262,1.1048126078055107,797,843,760
2167,LOC105374528,105374528,NA,Glutamatergic,0.283,0.123,1.25876684224142,0.87251068768199,0.583,0.166,0,0,0.8808216139153546,1.0643230360969635,879,803,761
4179,ZNF385B,151126,ENSG00000144331,Glutamatergic,0.985,0.706,1.36734515812086,0.947771441203767,0.801,0.602,0,0,6.208877602690505,0.45871055897346835,579,835,762
3878,TLL1,7092,ENSG00000038295,Glutamatergic,0.361,0.252,1.56071693018513,1.08180653980999,0.567,0.134,0,0,1.1257884194544314,0.8680783655532235,784,699,763
3770,SYDE2,84144,ENSG00000097096,Glutamatergic,0.323,0.156,1.14795788756059,0.795703773164178,0.591,0.182,0,0,0.8696769338941939,1.418601661542936,861,765,764
3119,PRKCB,5579,ENSG00000166501,Glutamatergic,1,0.911,1.41552410263232,0.981166540754242,0.852,0.704,0,0,6.591376423398443,0.45731420909364084,549.5,817,765
1280,GUCY1A2,2977,ENSG00000152402,Glutamatergic,0.925,0.642,1.39594060763033,0.967592296408104,0.766,0.532,0,0,4.630940117705683,0.6588254345477087,594,810,766
3229,RAMP3,10268,ENSG00000122679,Glutamatergic,0.203,0.079,1.14843396294387,0.796033763473829,0.566,0.132,0,0,0.4584425566785601,1.5274144189866141,904,727.5,767
1020,FAM13A,10144,ENSG00000138640,Glutamatergic,0.936,0.712,1.31450597715022,0.911146111890874,0.776,0.552,0,0,4.157620481986506,1.0503467255550665,582.5,783.5,768
3253,RBM24,221662,ENSG00000112183,Glutamatergic,0.333,0.141,1.19968464768654,0.831558031104974,0.601,0.202,0,0,0.9929274509825319,1.183287027226205,875,813.5,769
3911,TMEM200A,114801,ENSG00000164484,Glutamatergic,0.166,0.068,1.17728292062433,0.816030337152132,0.55,0.1,8.54367572202763e-247,4.29584558979271e-242,0.4800992408828284,1.3703994804145827,908,763,770
2286,LOC105377144,105377144,NA,Glutamatergic,0.442,0.316,1.52770039859741,1.0589212240281,0.583,0.166,0,0,0.9094977581206632,1.2161171272179647,730,640,771
2231,LOC105375706,105375706,ENSG00000253434,Glutamatergic,0.269,0.217,1.99823966765673,1.38507419171931,0.531,0.0620000000000001,1.86803301054306e-178,9.39265678031154e-174,0.44994757934732243,1.025553573371509,827.5,553,772
686,COX7A1,1346,ENSG00000161281,Glutamatergic,0.562,0.218,1.17893467601872,0.817175246746729,0.669,0.338,0,0,2.0666586584505846,0.9636756433952556,829,863,773
1797,LOC101060038,101060038,ENSG00000256039,Glutamatergic,0.154,0.06,1.12271590819338,0.778207366334043,0.548,0.0960000000000001,6.59502122665039e-245,3.31604262297208e-240,0.42073673521001825,1.4592701680995739,915,769,774
1283,GYPE,2996,ENSG00000197465,Glutamatergic,0.535,0.256,1.24422311430708,0.862429743669471,0.658,0.316,0,0,1.4088868860287638,1.2099762377259522,798,776.5,775
1522,KCNMB4,27345,ENSG00000135643,Glutamatergic,0.853,0.43,1.11971238813179,0.776125484871591,0.76,0.52,0,0,3.7732730225712823,1.201059463650235,668.5,852,776
