"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"8056","NEUROD6",63974,"ENSG00000164600","L5 IT",0.797,0.278,2.13157652440176,1.47749625803684,0.789,0.578,0,0
"8057","NEXN",91624,"ENSG00000162614","VLMC",0.182,0.341,1.96168538585844,1.35973669435342,0.45,0.1,0.0130079143135039,1
"8058","NF2",4771,"ENSG00000186575","VLMC",0.909,0.751,1.80023699498824,1.24782919741581,0.52,0.04,NA,NA
"8059","NFAM1",150372,"ENSG00000235568","Microglia",0.331,0.277,4.14298597621977,2.87169904851612,0.547,0.0940000000000001,2.65251041061495e-226,1.3337087595613e-221
"8060","NFASC",23114,"ENSG00000163531","Oligodendrocyte",0.916,0.917,1.7315420730458,1.20021350595261,0.699,0.398,2.44738115320815e-196,1.23056771764459e-191
"8061","NFATC2",4773,"ENSG00000101096","Endothelial",0.329,0.254,2.86941083420732,1.98892402959897,0.554,0.108,8.54861434026717e-05,1
"8062","NFATC2",4773,"ENSG00000101096","Microglia",0.591,0.249,5.96163217147874,4.13228853119595,0.728,0.456,0,0
"8063","NFATC2IP",84901,"ENSG00000176953","Pericyte",0.156,0.476,1.50327825580556,1.0419930846087,0.343,0.314,0.000411631186823319,1
"8064","NFATC2IP",84901,"ENSG00000176953","Endothelial",0.343,0.476,1.51311240235043,1.04880959555949,0.455,0.09,0.00190579405689204,1
"8065","NFATC3",4775,"ENSG00000072736","VLMC",1,0.781,2.55605463089938,1.7717220607651,0.678,0.356,0.0339276979206693,1
"8066","NFATC3",4775,"ENSG00000072736","Microglia",0.735,0.781,2.29398943808105,1.59007231124017,0.533,0.0660000000000001,1.14953055810732e-27,5.77995459921942e-23
"8067","NFATC3",4775,"ENSG00000072736","Endothelial",0.614,0.781,2.01696293395421,1.39805217096428,0.479,0.042,9.70269892564358e-06,0.487861404680285
"8068","NFATC4",4776,"ENSG00000100968, ENSG00000285485","Astrocyte",0.432,0.01,5.97333273264841,4.14039874218168,0.713,0.426,0,0
"8069","NFATC4",4776,"ENSG00000100968, ENSG00000285485","VLMC",0.545,0.02,4.64817478446794,3.22186924660378,0.765,0.53,3.73638101717658e-08,0.00187868973924656
"8070","NFE2L1",4779,"ENSG00000082641","Endothelial",0.243,0.65,1.69717558573793,1.17639247216942,0.338,0.324,9.94121662242527e-19,4.99854312992165e-14
