"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"UBIAD1",0.777357496929863,-0.205852054204149,0.292,0.542,1
"TMEM263",0.777415245057659,-0.367724780125317,0.542,0.708,1
"RAP1B",0.777419056731617,-0.314810739840034,0.708,0.833,1
"RBMY1J",0.777481509526905,-0.143100843640673,0.083,0.208,1
"RPS9",0.77753313006712,-0.561335478814949,0.75,0.875,1
"PDIA5",0.777547260306769,-0.344840486291729,0.292,0.458,1
"VARS",0.777612560842309,-0.186102279633861,0.458,0.583,1
"CCND1",0.777641807799127,-0.332705753825736,0.25,0.583,1
"GINS4",0.777693708781262,-0.0377403279828471,0.083,0.125,1
"AHCY",0.77784234242445,-0.251314428280906,0.417,0.542,1
"PARP8",0.777856961577099,-0.428454626332863,0.958,0.958,1
"DCAF8",0.777981190630338,-0.276253376628158,0.625,0.792,1
"OTUD5",0.778063463168011,-0.443686320928362,0.625,0.708,1
"MOB1B",0.77808034831642,-0.294799540220645,0.667,0.917,1
"TIGD1",0.778081311350195,-0.395895657092014,0.333,0.417,1
"CALM3",0.778140293292034,-0.545531048053684,0.875,1,1
"ZNF768",0.778221558465175,-0.23638877806423,0.5,0.667,1
"NLRP3",0.778350036567514,-0.0363676441708749,0.125,0.167,1
"SEMA4G",0.778585283108527,-0.370373788296894,0.75,0.792,1
"STMN1",0.778598135594693,-0.702938090994563,0.917,0.917,1
"WDR70",0.778614172339137,-0.44641571172126,0.917,0.958,1
"MEP1B",0.778663838636114,-0.138150338480817,0.125,0.292,1
"PHF20L1",0.77881349074615,-0.457336938815005,0.875,0.958,1
"TPMT",0.778943135209574,-0.270290329739912,0.542,0.667,1
"ITPKC",0.778953452238872,-0.251314428280906,0.333,0.417,1
"NCAN",0.778956701322693,-0.361501984687049,0.708,0.792,1
"MYL9",0.778997305974891,-0.0769610411361283,0.042,0.125,1
"SH3TC2",0.77903404476033,-0.074107972153722,0.042,0.125,1
"RORB",0.779113055654956,-0.276986783335033,0.5,0.625,1
"C10orf2",0.7792731543958,-0.138150338480817,0.125,0.292,1
"PRSS48",0.779337421258777,-0.109199291964992,0.083,0.167,1
"FICD",0.77934719121048,-0.0363676441708749,0.125,0.167,1
"FAM162A",0.779379134147695,-0.447312218043665,0.708,0.875,1
"PLPPR5",0.779405779192217,-0.43985763806792,0.875,0.917,1
"RANBP3",0.779478398854168,-0.295464212893836,0.5,0.625,1
"BAAT",0.779547926513671,-0.2578291093021,0.333,0.458,1
"FAM118B",0.77964566565942,-0.304489190768162,0.583,0.667,1
"ATG101",0.779749804131707,-0.2578291093021,0.333,0.542,1
"FRK",0.779805162426757,-0.0363676441708749,0.125,0.167,1
"B9D1",0.77992295455419,-0.300754154019134,0.583,0.625,1
"POLR3C",0.779939255740956,-0.251314428280906,0.5,0.708,1
"PACRG",0.779994924321151,-0.406046672532814,0.917,0.958,1
"KRT17",0.780058813332848,-0.101782694309942,0.125,0.208,1
"MAP3K5",0.780106563062146,-0.373635559245777,0.875,0.958,1
"RP6-24A23.6",0.780131816420818,-0.20359895524124,0.25,0.458,1
"ST8SIA3",0.780198161838252,-0.370631155432532,0.875,0.917,1
"DENND6B",0.780220707205104,-0.408696128689611,0.833,0.875,1
"POU3F4",0.780355275463409,-0.169899036795397,0.125,0.292,1
"FAM84A",0.780358730350289,-0.31105542363709,0.875,0.875,1
"PDE11A",0.780399648889381,-0.251314428280906,0.583,0.625,1
"MAP2K3",0.780515694308949,-0.320907720080101,0.458,0.5,1
"C11orf87",0.780568907468476,-0.375543428243115,0.875,0.917,1
"OTOGL",0.78059424472502,-0.251314428280906,0.167,0.292,1
"FBXO16",0.780623829292115,-0.404234338722032,0.833,1,1
"EFCAB3",0.780638183386619,-0.287682072451781,0.375,0.375,1
"SNRPD2",0.780695747016426,-0.460273344603159,0.708,0.875,1
"DLL4",0.780730415030925,-0.109199291964992,0.083,0.208,1
"BTBD6",0.780749285006352,-0.428454626332863,0.5,0.583,1
"BCAP29",0.780759506212572,-0.506628345830651,0.917,0.917,1
"CSNK1A1",0.78087448707155,-0.411463926337418,0.917,0.958,1
"FOLH1",0.78087772844171,-0.109199291964992,0.083,0.167,1
"RAB13",0.781003293079449,-0.0769610411361283,0.042,0.125,1
"OLFML2B",0.781030260190061,-0.109199291964992,0.083,0.208,1
"SERPINB8",0.781084045556675,-0.143100843640673,0.083,0.25,1
"SCD5",0.781127953043052,-0.422042767127979,0.875,0.958,1
"C16orf46",0.781135941945477,-0.246860077931526,0.5,0.542,1
"PYROXD1",0.781234721070731,-0.23967285326542,0.5,0.708,1
"FAM83G",0.78127500115683,-0.074107972153722,0.083,0.167,1
"RP11-11N7.5",0.781297730119314,-0.22314355131421,0.417,0.542,1
"ACADSB",0.781327919347519,-0.398030129620646,0.75,0.875,1
"GDF7",0.781362728778798,-0.22314355131421,0.125,0.333,1
"AC008686.1",0.781432285541019,-0.109199291964992,0.083,0.167,1
"C11orf63",0.781433291229041,-0.375387652870886,0.667,0.917,1
"SFT2D1",0.78144001435591,-0.279171382783872,0.458,0.708,1
"CCDC121",0.781499714294921,-0.0377403279828471,0.083,0.125,1
"LIX1L",0.781581476037439,-0.379489621704904,0.25,0.583,1
"JKAMP",0.781686888486673,-0.405465108108164,0.667,0.667,1
"BCL2L2",0.781716133375777,-0.109199291964992,0.083,0.167,1
"GLYATL1",0.781724726446481,-0.143100843640673,0.083,0.208,1
"NSMF",0.781874734155778,-0.376235469793226,0.792,0.833,1
"CCDC125",0.781909371733358,-0.367724780125317,0.583,0.75,1
"CILP",0.78193301386443,-0.074107972153722,0.083,0.167,1
"ARGLU1",0.781949773089667,-0.473149934935101,0.75,0.917,1
"FSIP1",0.782027424242516,-0.264692554227082,0.667,0.833,1
"SNX25",0.782054034610591,-0.424883193965266,0.792,0.958,1
"CFDP1",0.78217749176525,-0.420280193893305,0.667,0.958,1
"TMEM208",0.782223071328191,-0.455062049247537,0.542,0.667,1
"TRAF5",0.782238902937034,-0.331357135954442,0.125,0.375,1
"CHTOP",0.782520403410186,-0.303995647943305,0.625,0.708,1
"E2F1",0.78264591322025,-0.0377403279828471,0.083,0.125,1
"DSCR4",0.782737705344096,-0.138150338480817,0.125,0.167,1
"CCDC43",0.782746681118922,-0.264151575041587,0.458,0.542,1
"NXF1",0.782795687606049,-0.255346691808844,0.625,0.667,1
"XKR9",0.782864452892534,-0.264151575041587,0.417,0.542,1
"CTTNBP2",0.782919589477996,-0.40386125852619,0.958,1,1
"PRKCZ",0.782927257432826,-0.42744401482694,0.875,0.917,1
"PYGO2",0.783014363503943,-0.182321556793955,0.292,0.583,1
"C1QTNF7",0.783039120808446,-0.332133835022615,0.25,0.5,1
"CTD-2331H12.8",0.783044284986294,-0.101782694309942,0.125,0.167,1
"PDZD2",0.783082536826908,-0.342043281670668,0.667,0.958,1
"SLCO1A2",0.78322286336359,-0.138150338480817,0.083,0.208,1
"ABI2",0.783240841663008,-0.454521265097359,0.917,0.917,1
"LPGAT1",0.783401042451733,-0.350860974073313,0.833,0.875,1
"UXS1",0.783409790904196,-0.386122145265033,0.708,0.875,1
"CTDSP2",0.783573303680626,-0.300754154019134,0.542,0.792,1
"ZDHHC4",0.783686846965752,-0.246133069538909,0.417,0.625,1
"ZNF227",0.783737120146892,-0.299242894852857,0.5,0.458,1
"SNX24",0.783797878289994,-0.356674943938732,0.708,0.917,1
"RBM8A",0.783917906705247,-0.390866308687012,0.5,0.75,1
"SLC24A5",0.783930040867549,-0.175890666463664,0.083,0.25,1
"ZNF85",0.783996795997033,-0.234839591077401,0.292,0.5,1
"LMO2",0.784040975529082,-0.0363676441708749,0.125,0.167,1
"FAM86B1",0.784245941706589,-0.105360515657826,0.083,0.208,1
"BDNF",0.784278179419313,-0.105360515657826,0.083,0.25,1
"DND1",0.784421109636989,-0.305381649551182,0.125,0.5,1
"AKR1C2",0.784447704694608,-0.333144446528538,0.458,0.625,1
"PRKD3",0.784643269975194,-0.217064505237828,0.25,0.375,1
"CLPTM1",0.78466532616947,-0.335355541921138,0.708,0.875,1
"CD59",0.784685573086366,-0.387446602605486,0.833,0.833,1
"LINS1",0.784711765053174,-0.399599988655766,0.667,0.75,1
"C15orf41",0.784787449658357,-0.408518545595055,0.75,0.833,1
"SDK1",0.784791664337439,-0.500173059649783,0.875,0.958,1
"LTBR",0.784854838686631,-0.0363676441708749,0.125,0.167,1
"MAP1LC3B2",0.784905680454955,-0.263814591045138,0.583,0.667,1
"SGK3",0.784906518113038,-0.200670695462151,0.125,0.292,1
"RRAD",0.785148213164085,-0.0377403279828471,0.083,0.125,1
"SCRN3",0.785158744105667,-0.372675285285174,0.667,0.75,1
"SPATA9",0.785212770066995,-0.148420005118273,0.042,0.125,1
"NRF1",0.785227491963902,-0.409959497696004,0.833,0.917,1
"MN1",0.785243774060082,-0.192371892647456,0.292,0.417,1
"CLCN5",0.785276191590895,-0.322287601629257,0.75,0.75,1
"KLHL24",0.785334369296957,-0.473149934935101,0.958,0.917,1
"RRAGD",0.78536548946641,-0.360002734031407,0.583,0.708,1
"GLRX5",0.7853775338742,-0.238411023444998,0.5,0.625,1
"THEM4",0.78539018604973,-0.365934269351529,0.667,0.792,1
"FYCO1",0.785492451281371,-0.0377403279828471,0.083,0.125,1
"TIFA",0.785561215534907,-0.074107972153722,0.083,0.125,1
"HMCES",0.78560604958174,-0.338325805270536,0.583,0.708,1
"SH3D21",0.785687773264652,-0.143100843640673,0.083,0.25,1
"GRID1",0.785748172552782,-0.369512090699413,0.875,1,1
"SRA1",0.785769783045986,-0.298981627705714,0.708,0.667,1
"CALD1",0.785785746731856,-0.409505517645169,0.792,0.875,1
"EMP2",0.785818216135942,-0.074107972153722,0.083,0.167,1
"PROS1",0.785860462504673,-0.233614851181505,0.333,0.5,1
"AP1G1",0.785909361934292,-0.335436503747681,0.833,0.917,1
"NRL",0.785928209130676,-0.154150679827258,0.208,0.292,1
"TRIM45",0.786027533331865,-0.0689928714869514,0.125,0.208,1
"CES5A",0.786110376517162,-0.074107972153722,0.083,0.125,1
"CACYBP",0.786160552250984,-0.491326398714557,0.792,0.792,1
"NSUN3",0.786160860326984,-0.291351801340743,0.625,0.708,1
"SCAPER",0.786170682297417,-0.400740158379512,0.958,1,1
"EFNA1",0.786274959557832,-0.111225635110224,0.292,0.375,1
"TRAM1L1",0.786320295972927,-0.271933715483642,0.333,0.375,1
"VSIG1",0.786338532720444,-0.0714589639821449,0.125,0.167,1
"METTL17",0.786374713114496,-0.345745873406542,0.5,0.667,1
"HS6ST2",0.786420964655937,-0.269919616111941,0.583,0.792,1
"NT5DC2",0.786451545184309,-0.264692554227082,0.292,0.542,1
"DYSF",0.786537135845308,-0.356674943938732,0.417,0.625,1
"MMP24",0.786559355167694,-0.356674943938732,0.875,0.917,1
"HSPA1A",0.786737386278582,-0.398639143037764,0.708,0.833,1
"RAD9A",0.786753025627872,-0.36136978824294,0.875,0.875,1
"REP15",0.786760348534103,-0.0377403279828471,0.083,0.125,1
"BTN3A3",0.786817749306613,-0.169899036795397,0.125,0.25,1
"ZNF326",0.786855289030735,-0.379489621704904,0.667,0.875,1
"TNFRSF11A",0.786928255383133,-0.0377403279828471,0.083,0.125,1
"CMTM2",0.786928255486362,-0.0377403279828471,0.083,0.125,1
"ZFAT",0.786940130155527,-0.235314086934465,0.458,0.5,1
"FAM45A",0.787008757613786,-0.334202088086674,0.708,0.875,1
"COL7A1",0.787008948319475,-0.267314769627347,0.583,0.75,1
"SHBG",0.787027303962288,-0.0769610411361283,0.042,0.125,1
"CATSPERB",0.78705350835713,-0.251314428280906,0.167,0.333,1
"NEURL4",0.787057310486388,-0.109199291964992,0.083,0.125,1
"KIF21B",0.787076184492816,-0.336472236621213,0.542,0.708,1
"ALG1L2",0.787113222591192,-0.105360515657826,0.125,0.208,1
"SPAG6",0.787132839664702,-0.18805223150294,0.167,0.375,1
"ERI2",0.787161623748431,-0.369360103466048,0.375,0.667,1
"MRC2",0.787270953677808,-0.230523658611832,0.125,0.333,1
"RP5-1028K7.3",0.787300516532607,-0.182321556793955,0.25,0.375,1
"PTPN5",0.787302410055937,-0.375864638331874,0.875,1,1
"FTL",0.787348224774279,-0.50128876674277,1,0.958,1
"STAMBP",0.787367839409801,-0.29423947299794,0.792,0.75,1
"CCDC112",0.787379220064246,-0.312374685042152,0.708,0.792,1
"CTTNBP2NL",0.787386691740317,-0.285447434650365,0.625,0.958,1
"GNG7",0.787414750281796,-0.398639143037764,0.833,0.875,1
"GOLGA6D",0.787474662081813,-0.074107972153722,0.083,0.125,1
"CYB561D1",0.787507426451153,-0.356674943938732,0.417,0.583,1
"CACNA2D3",0.787536821579678,-0.45833883378697,0.958,0.958,1
"EXT1",0.787704621819657,-0.49576431594889,0.875,0.958,1
"CFAP100",0.787840695846191,-0.251314428280906,0.167,0.333,1
"APEX2",0.787853432850157,-0.105360515657826,0.125,0.25,1
"JAG1",0.787869688980482,-0.194156014440957,0.167,0.25,1
"PLA2G4C",0.788023774607578,-0.464485286507289,0.875,0.833,1
"DIS3",0.788166305623774,-0.368486104867077,0.708,0.875,1
"RFTN1",0.788229378475481,-0.263814591045138,0.583,0.625,1
"PNPLA8",0.788360663638773,-0.287682072451781,0.708,0.917,1
"PDSS2",0.788411699073539,-0.375124391055492,0.75,0.875,1
"NBPF3",0.78842599590047,-0.387282789024974,0.667,0.792,1
"HSPA9",0.78846034258856,-0.375312069937477,0.833,0.917,1
"SFMBT2",0.788550837610664,-0.423286004678276,0.875,0.958,1
"MAEL",0.788574361424396,-0.315852949418477,0.25,0.417,1
"JDP2",0.788584652001642,-0.366625274791901,0.708,0.833,1
"STMN3",0.788684237246231,-0.448122872401898,0.875,0.958,1
"DDX60L",0.788737223871804,-0.251314428280906,0.125,0.208,1
"MAN2A2",0.788751019926533,-0.3147107448397,0.542,0.708,1
"SOX8",0.78876576846263,0.0363676441708749,0.083,0.125,1
"HEXIM2",0.788794041330592,-0.301105092783922,0.375,0.5,1
"AC105052.2",0.788802146821082,-0.0377403279828471,0.083,0.125,1
"TRIM33",0.78882904575424,-0.377990852555916,0.875,0.958,1
"PPP1R32",0.788836335221511,-0.0689928714869514,0.125,0.167,1
"ZNF197",0.789016686734962,-0.328504066972036,0.667,0.958,1
"ZNF28",0.789053043606289,-0.138150338480817,0.125,0.25,1
"TSNARE1",0.789056611482821,-0.359374000907897,0.75,0.875,1
"RWDD1",0.789140318507357,-0.437900383861318,0.75,0.792,1
"TSHZ2",0.789170931910746,-0.316669609325033,0.5,0.583,1
"SYTL4",0.789341293042042,-0.074107972153722,0.042,0.167,1
"AGPAT2",0.789350601679545,-0.396881364416773,0.417,0.542,1
"NDUFB11",0.789351767995713,-0.573524217981555,0.75,0.833,1
"LY6G5B",0.789391109371927,-0.109199291964992,0.083,0.167,1
"BVES",0.78948499741983,-0.0377403279828471,0.083,0.125,1
"SEC14L4",0.789760224159385,-0.105360515657826,0.125,0.167,1
"C1orf95",0.789761666690798,-0.396881364416773,0.333,0.417,1
"MRPS6",0.789810661909947,-0.440651417233208,0.667,0.917,1
"ZBTB11",0.789815049921562,-0.352821374622742,0.75,0.833,1
"GRIP1",0.789821588913884,-0.45352476992865,1,1,1
"PAN3",0.789900868590403,-0.374530250746638,0.792,1,1
"DNAAF3",0.789909481346489,-0.0714589639821449,0.083,0.208,1
"NAE1",0.78994748654897,-0.344194282715123,0.792,0.958,1
"C3orf52",0.790019970452726,-0.175890666463664,0.083,0.292,1
"RP11-468E2.1",0.790218584612151,-0.260726262463253,0.583,0.5,1
"RPL7L1",0.790246617548664,-0.431173464818371,0.792,0.958,1
"COA6",0.790255953281099,-0.373716409793584,0.583,0.75,1
"GABARAPL2",0.790281662959072,-0.547257907088822,0.75,0.875,1
"NGLY1",0.790289372357257,-0.418503102446295,0.792,0.875,1
"SLC9A6",0.790292280214005,-0.414063613363396,0.917,0.958,1
"ATP1A1",0.790388002727383,-0.46962129316767,0.875,0.958,1
"HSPB3",0.790434717440047,-0.356674943938732,0.125,0.458,1
"CD38",0.790444483594728,-0.0769610411361283,0.042,0.125,1
"DYNLRB2",0.790517412813849,-0.0714589639821449,0.083,0.125,1
"AHSA1",0.790548391620859,-0.359762954627309,0.708,0.75,1
"STIP1",0.79056429337455,-0.390197635977376,0.875,0.917,1
"POLD1",0.790589377849376,-0.0377403279828471,0.083,0.125,1
"CCDC150",0.790758847279178,-0.271933715483642,0.25,0.333,1
"ZSCAN16",0.790840760168619,-0.0377403279828471,0.083,0.125,1
"PCDHB4",0.790918365861742,-0.24362208265775,0.167,0.333,1
"PXK",0.790994677474248,-0.347785996521486,0.792,0.792,1
"RAB3IL1",0.791010116273777,-0.109199291964992,0.083,0.208,1
"FBXO18",0.791062732613903,-0.34484048629173,0.583,0.833,1
"CYTH4",0.791096251249304,-0.0377403279828471,0.083,0.125,1
"TPRKB",0.791231379745934,-0.318453731118535,0.417,0.667,1
"B9D2",0.791233421678171,-0.23638877806423,0.167,0.458,1
"MAPK4",0.791289099596235,-0.367724780125318,0.333,0.458,1
"PIK3CD",0.791298159151614,-0.424883193965266,0.875,0.75,1
"LYPLAL1",0.791335795609534,-0.399034217777874,0.542,0.833,1
"ZNF740",0.791450894425102,-0.301105092783922,0.375,0.75,1
"PLEKHA6",0.791555387358518,-0.432460612450176,0.833,1,1
"PTPN1",0.791680051857495,-0.355632734360289,0.625,0.875,1
"MAP2K2",0.791810226124201,-0.315852949418477,0.792,0.958,1
"TKFC",0.791810548130087,-0.259511195485085,0.125,0.375,1
"VSX2",0.791825981013819,-0.0377403279828471,0.083,0.125,1
"ZBTB38",0.791841162776295,-0.381934610697971,0.958,1,1
"TSC22D3",0.791966988496904,-0.405465108108164,0.708,0.833,1
"WNT4",0.791992330343624,-0.0769610411361283,0.042,0.125,1
"AGTRAP",0.792070705287159,-0.0769610411361283,0.042,0.125,1
"EGF",0.792115329330833,-0.387115969439968,0.542,0.542,1
"RP5-862P8.2",0.792126124159475,-0.365934269351529,0.667,0.833,1
"HYAL3",0.792145593782571,-0.0377403279828471,0.083,0.125,1
"YARS2",0.792185575516614,-0.325422400434628,0.542,0.708,1
"ADAT1",0.792254129550948,-0.2537805207761,0.5,0.667,1
"KCNF1",0.792337183347813,-0.432133355190326,0.792,0.833,1
"C19orf24",0.792358978798894,-0.489548225318706,0.292,0.458,1
"PKIB",0.792367137753801,-0.291197014559226,0.625,0.75,1
"KIAA1257",0.792377820307432,-0.393042588109607,0.125,0.375,1
"CACNG8",0.792441131726004,-0.423120043346885,0.833,0.958,1
"CDC42BPA",0.792490320319277,-0.453406419730275,1,1,1
"FADS3",0.792542703921782,-0.374693449441411,0.5,0.833,1
"C1orf74",0.792548637958706,-0.0769610411361283,0.042,0.125,1
"KRTAP13-2",0.792626802214909,-0.143100843640673,0.083,0.208,1
"SSH2",0.792667664079654,-0.428721970272432,0.875,0.958,1
"PIGX",0.792714923915081,-0.439598114477623,0.708,0.833,1
"PSIP1",0.792736829535027,-0.397754969682197,0.917,0.875,1
"ID1",0.792842300435521,-0.109199291964992,0.083,0.208,1
"PAG1",0.792966834208532,-0.392042087776024,0.542,0.667,1
"GTSE1",0.793024885516951,-0.0377403279828471,0.083,0.125,1
"LMBRD2",0.793029254504318,-0.354737584598506,0.792,0.917,1
"PDCD10",0.793039280369238,-0.301668314426521,0.708,0.792,1
"TMPRSS5",0.793071242865806,-0.259511195485085,0.125,0.292,1
"RAP1GDS1",0.793095918231012,-0.418710334858185,0.958,1,1
"DISP2",0.793146850334205,-0.34730918795109,0.833,0.917,1
"SOCS2",0.793214359718502,-0.247836163904581,0.292,0.5,1
"FAM213A",0.793214532086505,-0.341749293722057,0.75,0.792,1
"TARBP2",0.793261922273352,-0.2295744416445,0.208,0.375,1
"TMEM232",0.793350091309228,-0.398139068016091,0.958,0.958,1
"ELAC2",0.793424742124814,-0.356674943938732,0.417,0.583,1
"GPAM",0.793511988369075,-0.165079750359448,0.333,0.583,1
"HARBI1",0.793562697079164,-0.109199291964992,0.083,0.208,1
"SOD2",0.793569755178948,-0.415052909263318,0.958,0.958,1
"PAPD4",0.793652308715046,-0.427899180970438,0.792,0.958,1
"IER3",0.793710671846192,-0.200670695462151,0.125,0.25,1
"KIF13B",0.79371207685549,-0.297632403304949,0.708,0.708,1
"DEFB131",0.793727155264054,-0.0377403279828471,0.083,0.125,1
"RPF2",0.793740358857307,-0.303380981994885,0.625,0.75,1
"DAPK1",0.793831487172476,-0.407435552095463,0.875,1,1
"ZFAND2B",0.793860922786206,-0.378653850657508,0.625,0.75,1
"SNCA",0.793880431119025,-0.40213731801549,0.917,0.917,1
"DPT",0.793891435239528,-0.0769610411361283,0.042,0.125,1
"ADAM28",0.794012595972505,-0.109199291964992,0.083,0.208,1
"CNBD1",0.794032771541181,-0.318453731118535,0.25,0.417,1
"GSTT2B",0.794060001969746,-0.287682072451781,0.5,0.625,1
"RNPEPL1",0.794129769016469,-0.27443684570176,0.417,0.458,1
"GPRASP1",0.7942070577537,-0.419177369972146,0.792,0.875,1
"SPTSSB",0.794294769667159,-0.264151575041587,0.583,0.542,1
"KIAA0430",0.794328536734946,-0.341749293722057,0.708,0.875,1
"MPPE1",0.794337468391661,-0.336472236621213,0.625,0.708,1
"GCH1",0.794374582041736,-0.228841572428848,0.333,0.375,1
"STAB2",0.794396118845275,-0.22314355131421,0.333,0.458,1
"ANKRD36B",0.794399831669195,-0.498389058724982,0.792,0.958,1
"ACTR10",0.794407571345108,-0.416442166739315,0.792,0.917,1
"CWC27",0.79441007067577,-0.42343380165098,0.792,0.917,1
"PPP1R26",0.79443512000997,-0.209091797858559,0.333,0.625,1
"WFDC3",0.794529027273412,-0.0689928714869514,0.083,0.25,1
"HOOK3",0.79459541067305,-0.443267472754699,0.833,0.958,1
"PURB",0.794616943346269,-0.310154928303839,0.792,0.792,1
"SLIT2",0.794617825809064,-0.440589744039442,1,1,1
"TTLL12",0.794625530742359,-0.28256697178501,0.5,0.583,1
"TGFBR1",0.79463482899964,-0.217723483844871,0.333,0.417,1
"ETNK2",0.79464323552934,-0.248461359298499,0.5,0.625,1
"PYHIN1",0.794648743453962,-0.0377403279828471,0.042,0.125,1
"COL4A2",0.794752191634203,-0.410742165209008,0.583,0.625,1
"ACYP1",0.794821949262583,-0.354016546272122,0.75,0.875,1
"MTBP",0.794839073607633,-0.248896047416624,0.417,0.583,1
"ZC3H18",0.794842083684041,-0.247836163904581,0.5,0.792,1
"ERC2",0.794929075867633,-0.456542279737147,0.917,1,1
"KCTD13",0.795126386196416,-0.240141127682781,0.542,0.833,1
"PALD1",0.795150620415145,-0.175890666463664,0.083,0.25,1
"GADD45A",0.795164770318068,-0.262364264467491,0.458,0.583,1
"NUP133",0.795195614641881,-0.390866308687012,0.708,0.917,1
"CRYAB",0.795197519556554,-0.568693006086539,0.667,0.833,1
"STAT1",0.795226696791627,-0.370373788296894,0.583,0.75,1
"CLN6",0.795242721975938,-0.0714589639821449,0.125,0.167,1
"THEG",0.795314013218108,-0.0714589639821449,0.083,0.208,1
"HLA-C",0.795314171265468,-0.292136422801161,0.458,0.5,1
"SEC24A",0.795342091666522,-0.321320431600611,0.708,0.833,1
"CACNB1",0.795395534338959,-0.226773319364788,0.542,0.792,1
"HSPB8",0.795436617191051,-0.328504066972036,0.375,0.583,1
"KCNC3",0.795448088856743,-0.278713402469021,0.542,0.625,1
"PPM1A",0.795461208576666,-0.33226170408487,0.833,0.917,1
"TMEM98",0.795551647361174,-0.0377403279828471,0.083,0.125,1
"NPY",0.795622549456062,-0.571552542140236,0.667,0.667,1
"BCAM",0.795653924553878,-0.143100843640673,0.083,0.208,1
"DMXL1",0.795660781779734,-0.433635985074861,0.917,1,1
"CCNJ",0.795673175051641,-0.169899036795397,0.125,0.25,1
"LETM1",0.795706960972986,-0.321204764490425,0.458,0.75,1
"KDM1A",0.79573479808326,-0.335260849434916,0.792,1,1
"CNTLN",0.795792900742448,-0.34484048629173,0.5,0.625,1
"SH3BP1",0.795943853141967,-0.105360515657826,0.083,0.208,1
"DLX2",0.796033509261549,-0.270290329739912,0.583,0.708,1
"TMEM30A",0.796037915015415,-0.365113812584597,0.833,0.917,1
"TMEM101",0.796069639525721,-0.231801614057324,0.5,0.625,1
"WIPF3",0.796124554820181,-0.408171469705907,0.75,0.917,1
"MUT",0.796216084808689,-0.395895657092014,0.625,0.708,1
"KCTD10",0.796295052670749,-0.27443684570176,0.375,0.5,1
"H2AFX",0.796297529702779,-0.210295408836361,0.458,0.708,1
"RNASEH2A",0.796336688073822,-0.18805223150294,0.167,0.292,1
"MARVELD3",0.796370108619137,-0.0714589639821449,0.083,0.167,1
"ADAMTS5",0.796465011227252,-0.22314355131421,0.292,0.5,1
"GALNT12",0.796471957497561,-0.133531392624522,0.125,0.208,1
"WTAP",0.796482125087948,-0.433438960150571,0.792,0.792,1
"CAMK2A",0.796595707541788,-0.370618376777996,0.958,1,1
"CREB3",0.796616197080093,-0.296265816143172,0.458,0.75,1
"HCN4",0.796634386761512,-0.20359895524124,0.25,0.292,1
"RXFP2",0.796645236290426,-0.0769610411361283,0.042,0.125,1
"MICA",0.796645236350462,-0.0769610411361283,0.042,0.125,1
"PLD5",0.796707539461418,-0.423814246776361,0.75,0.833,1
"SLC22A18",0.796748349678255,-0.143100843640673,0.083,0.25,1
"RPL13",0.796868185641438,-0.569371962880787,0.958,1,1
"FAM63A",0.796957651294559,-0.0714589639821449,0.083,0.208,1
"KEAP1",0.796983151951397,-0.266267977947965,0.583,0.792,1
