"","gene","X","entrez_id","ensembl_gene_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj","hMC_overlap","used"
"1271","TM4SF18",1271,116441,"ENSG00000163762","Endothelial",0.386,0.009,6.02922864760352,0.69,0.38,3.78438287428102e-91,1.90282555301724e-86,TRUE,TRUE
"1272","TMC1",1272,117531,"ENSG00000165091","Astrocyte",0.634,0.49,2.59492304828786,0.657,0.314,8.20067409443053e-302,4.12338094142061e-297,FALSE,FALSE
"1273","TMC6",1273,11322,"ENSG00000141524","Oligodendrocyte",0.384,0.048,3.03189579718829,0.675,0.35,0,0,FALSE,TRUE
"1274","TMEM123",1274,114908,"ENSG00000152558","Endothelial",0.629,0.351,2.66318289406559,0.718,0.436,1.58017048813811e-26,7.94525523140721e-22,FALSE,TRUE
"1275","TMEM132C",1275,92293,"ENSG00000181234","VLMC",1,0.611,3.06559126155258,0.957,0.914,2.23196828436178e-11,1.12225597305995e-06,FALSE,FALSE
"1276","TMEM144",1276,55314,"ENSG00000164124","Oligodendrocyte",0.988,0.344,3.8801757448995,0.982,0.964,0,0,TRUE,TRUE
"1277","TMEM156",1277,80008,"ENSG00000121895","Microglia",0.653,0.248,5.25623618169102,0.773,0.546,0,0,TRUE,TRUE
"1278","TMEM165",1278,55858,"ENSG00000134851","Oligodendrocyte",0.961,0.655,2.92254230789923,0.922,0.844,0,0,TRUE,TRUE
"1279","TMEM220.AS1",1279,NA,NA,"Astrocyte",0.484,0.213,2.84003269848869,0.673,0.346,0,0,FALSE,FALSE
"1280","TMEM235",1280,283999,"ENSG00000204278","Oligodendrocyte",0.603,0.035,4.69826017219101,0.794,0.588,0,0,TRUE,TRUE
"1281","TMEM63A",1281,9725,"ENSG00000196187","Oligodendrocyte",0.907,0.163,4.20235478827812,0.937,0.874,0,0,TRUE,TRUE
"1282","TMEM98",1282,26022,"ENSG00000006042","Oligodendrocyte",0.599,0.037,5.10651920463826,0.791,0.582,0,0,TRUE,TRUE
"1283","TMIGD3",1283,57413,"ENSG00000121933","Microglia",0.488,0.125,4.44078655274887,0.708,0.416,0,0,TRUE,TRUE
"1284","TNFAIP8L1",1284,126282,"ENSG00000185361","VLMC",0.455,0.344,2.89256879081078,0.591,0.182,0.0025571398452927,1,FALSE,FALSE
"1285","TNFRSF19",1285,55504,"ENSG00000127863","VLMC",1,0.264,4.31067850205473,0.994,0.988,1.03734752979588e-18,5.21588711456664e-14,TRUE,TRUE
"1286","TNFSF10",1286,8743,"ENSG00000121858","Endothelial",0.571,0.042,4.81194069250023,0.775,0.55,7.68867455602952e-83,3.8659424535172e-78,TRUE,TRUE
"1287","TNIP3",1287,79931,"ENSG00000050730","L6b",0.645,0.13,3.05598883711392,0.791,0.582,0,0,FALSE,FALSE
"1288","TNNT2",1288,7139,"ENSG00000118194","IT",0.402,0.031,2.59333155534951,0.688,0.376,0,0,TRUE,TRUE
"1289","TNR",1289,7143,"ENSG00000116147","OPC",1,1,2.50529094299109,0.989,0.978,0,0,TRUE,TRUE
"1290","TNS2",1290,23371,"ENSG00000111077","Pericyte",0.531,0.131,2.70198096497418,0.729,0.458,4.823372765445e-15,2.4252400601934e-10,FALSE,TRUE
"1291","TNS3",1291,64759,"ENSG00000136205","Microglia",0.819,0.559,2.87016274417059,0.792,0.584,0,0,FALSE,TRUE
"1292","TNXB",1292,7148,"ENSG00000206258, ENSG00000229353, ENSG00000233323, ENSG00000168477, ENSG00000236236, ENSG00000229341, ENSG00000236221, ENSG00000231608","VLMC",0.455,0.314,3.32051716495564,0.572,0.144,NA,NA,TRUE,TRUE
"1293","TP53BP2",1293,7159,"ENSG00000143514","Astrocyte",0.612,0.21,2.71544524802873,0.745,0.49,0,0,FALSE,TRUE
"1294","TP63",1294,8626,"ENSG00000073282","VLMC",0.364,0.245,3.27867095836908,0.581,0.162,0.0132446081230588,1,FALSE,FALSE
"1295","TPCN1",1295,53373,"ENSG00000186815","VLMC",1,0.624,2.71562149233695,0.971,0.942,2.54712237404506e-11,1.2807186008936e-06,FALSE,TRUE
"1296","TPD52L1",1296,7164,"ENSG00000111907","Astrocyte",0.778,0.261,2.9435658072793,0.835,0.67,0,0,TRUE,TRUE
"1297","TPM1",1297,7168,"ENSG00000140416","VLMC",1,0.711,2.72287108495525,0.975,0.95,6.52461852473035e-12,3.28064344041967e-07,FALSE,FALSE
"1298","TPRXL",1298,348825,NA,"VLMC",0.455,0.368,3.28356599308762,0.574,0.148,0.000180035112991425,1,FALSE,FALSE
"1299","TRG",1299,6965,NA,"Endothelial",0.386,0.135,3.8154472513644,0.646,0.292,1.23989422570063e-56,6.23431215624534e-52,FALSE,FALSE
"1300","TRIM22",1300,10346,"ENSG00000132274","Microglia",0.385,0.141,3.0553018167225,0.639,0.278,4.73065749933939e-138,2.37862189724284e-133,TRUE,TRUE
"1301","TRIM38",1301,10475,"ENSG00000112343","Microglia",0.392,0.117,4.60483351551272,0.657,0.314,0,0,TRUE,TRUE
"1302","TRIM5",1302,85363,"ENSG00000132256","Endothelial",0.414,0.348,2.68623645415229,0.569,0.138,1.55879963468208e-17,7.83780044314496e-13,FALSE,TRUE
"1303","TRIM54",1303,57159,"ENSG00000138100","IT",0.588,0.131,2.56696408486832,0.757,0.514,0,0,FALSE,TRUE
"1304","TRIM59",1304,286827,"ENSG00000213186","Oligodendrocyte",0.536,0.056,5.03902624739997,0.753,0.506,0,0,TRUE,TRUE
"1305","TRIM62",1305,55223,"ENSG00000116525","VLMC",0.364,0.059,2.69620632045412,0.66,0.32,0.000470606040075511,1,FALSE,FALSE
"1306","TRPC7",1306,57113,"ENSG00000069018","L5/6 IT Car3",0.853,0.225,2.72704343214961,0.886,0.772,4.94065645841247e-324,2.48421147385437e-319,FALSE,FALSE
"1307","TRPM1",1307,4308,"ENSG00000134160, ENSG00000274965","Oligodendrocyte",0.354,0.342,2.87978601910862,0.539,0.0780000000000001,0,0,FALSE,FALSE
"1308","TRPM6",1308,140803,"ENSG00000119121","Oligodendrocyte",0.46,0.378,2.77744412423481,0.589,0.178,0,0,TRUE,TRUE
"1309","TSPAN15",1309,23555,"ENSG00000099282","Oligodendrocyte",0.533,0.225,3.31393950174065,0.7,0.4,0,0,TRUE,TRUE
"1310","TSPAN18",1310,90139,"ENSG00000157570","VLMC",0.545,0.253,3.33092794525427,0.662,0.324,0.0303607622481904,1,TRUE,TRUE
"1311","TSPAN4",1311,7106,"ENSG00000214063","VLMC",0.455,0.163,2.53163041579601,0.663,0.326,0.00182103142265178,1,FALSE,TRUE
"1312","TSPAN9",1312,10867,"ENSG00000011105","Endothelial",0.743,0.467,2.82413038748631,0.761,0.522,7.52616322387497e-36,3.78423013059657e-31,FALSE,FALSE
"1313","TTC6",1313,319089,"ENSG00000139865","IT",0.726,0.451,2.57773182160268,0.713,0.426,0,0,FALSE,FALSE
"1314","TTYH2",1314,94015,"ENSG00000141540","Oligodendrocyte",0.855,0.199,3.7172141363988,0.9,0.8,0,0,TRUE,TRUE
"1315","TXNIP",1315,10628,"ENSG00000265972","Pericyte",0.688,0.049,4.22206132422554,0.83,0.66,2.47874730564011e-26,1.2463389327489e-21,TRUE,TRUE
"1316","TYROBP",1316,7305,"ENSG00000011600","Microglia",0.497,0.043,5.21395852385098,0.738,0.476,0,0,TRUE,TRUE
"1317","UGT8",1317,7368,"ENSG00000174607","Oligodendrocyte",0.944,0.12,4.82932234796353,0.964,0.928,0,0,TRUE,TRUE
"1318","USHBP1",1318,83878,"ENSG00000130307","Endothelial",0.386,0.148,3.30331897607371,0.643,0.286,5.01553050269975e-101,2.52185889206246e-96,TRUE,TRUE
"1319","USP53",1319,54532,"ENSG00000145390","Microglia",0.873,0.693,2.92798900275141,0.83,0.66,0,0,TRUE,TRUE
"1320","USP54",1320,159195,"ENSG00000166348","Oligodendrocyte",0.845,0.608,2.67648966060194,0.806,0.612,0,0,FALSE,TRUE
"1321","USP6NL",1321,9712,"ENSG00000148429","Microglia",0.684,0.509,2.75459169933786,0.699,0.398,2.67166745931503e-241,1.34334111521819e-236,TRUE,TRUE
"1322","UTRN",1322,7402,"ENSG00000152818","Endothelial",0.971,0.748,2.9703941723288,0.937,0.874,1.40497793503655e-57,7.06436955515728e-53,TRUE,TRUE
"1323","VASH1",1323,22846,"ENSG00000071246","Microglia",0.465,0.372,2.58400067087454,0.605,0.21,1.59033592967726e-201,7.99636808801025e-197,FALSE,TRUE
"1324","VAV1",1324,7409,"ENSG00000141968","Microglia",0.671,0.555,3.80416208905911,0.683,0.366,0,0,TRUE,TRUE
"1325","VAV3",1325,10451,"ENSG00000134215","Astrocyte",0.806,0.483,2.53157161543639,0.806,0.612,0,0,FALSE,FALSE
"1326","VCAN",1326,1462,"ENSG00000038427","OPC",0.965,0.136,4.24209622242916,0.971,0.942,0,0,TRUE,TRUE
"1327","VEGFC",1327,7424,"ENSG00000150630","Endothelial",0.429,0.103,5.01324779860926,0.681,0.362,2.54208716181422e-51,1.27818684583181e-46,TRUE,TRUE
"1328","VIP",1328,7432,"ENSG00000146469","VIP",0.698,0.062,6.60965998048876,0.838,0.676,0,0,TRUE,TRUE
"1329","VIT",1329,5212,"ENSG00000205221","VLMC",0.727,0.225,3.96835981200945,0.808,0.616,1.74014217373982e-10,8.74960886378119e-06,FALSE,FALSE
"1330","VRK2",1330,7444,"ENSG00000028116","Oligodendrocyte",0.668,0.306,2.80945866315882,0.754,0.508,0,0,FALSE,TRUE
"1331","VSTM4",1331,196740,"ENSG00000165633","VLMC",0.636,0.267,2.62105138465768,0.733,0.466,0.000308908844012948,1,FALSE,TRUE
"1332","VWA1",1332,64856,"ENSG00000179403","Oligodendrocyte",0.363,0.036,3.20082842797521,0.667,0.334,0,0,TRUE,TRUE
"1333","VWF",1333,7450,"ENSG00000110799","Endothelial",0.843,0.38,5.30493748079803,0.88,0.76,0,0,TRUE,TRUE
"1334","WASF2",1334,10163,"ENSG00000158195","Microglia",0.771,0.67,2.56645887471414,0.7,0.4,7.19093735116527e-237,3.61567520953941e-232,FALSE,TRUE
"1335","WDFY4",1335,57705,"ENSG00000128815","Microglia",0.523,0.122,4.70480857575457,0.726,0.452,0,0,TRUE,TRUE
"1336","WDR49",1336,151790,"ENSG00000174776","Astrocyte",0.389,0.259,2.90426489061404,0.595,0.19,5.18727367069807e-188,2.6082130743637e-183,FALSE,TRUE
"1337","WDR66",1337,144406,"ENSG00000158023","VLMC",0.727,0.581,2.69955790747666,0.601,0.202,NA,NA,FALSE,FALSE
"1338","WDR86",1338,349136,"ENSG00000187260","VLMC",0.727,0.136,4.64039320475722,0.832,0.664,4.0493503778115e-13,2.0360538634674e-08,FALSE,FALSE
"1339","WIPF1",1339,7456,"ENSG00000115935","Microglia",0.612,0.288,2.58300266600885,0.721,0.442,7.50168423147238e-234,3.77192184842663e-229,FALSE,TRUE
"1340","WISP1",1340,8840,"ENSG00000104415","VLMC",0.364,0.029,3.68228062489818,0.671,0.342,2.73425486059359e-05,1,FALSE,FALSE
"1341","WNT16",1341,51384,"ENSG00000002745","PVALB",0.435,0.014,3.32519294164408,0.712,0.424,0,0,FALSE,TRUE
"1342","WNT2B",1342,7482,"ENSG00000134245","Microglia",0.365,0.238,2.91495412848349,0.589,0.178,1.3543449227716e-110,6.80978170618786e-106,FALSE,FALSE
"1343","WNT4",1343,54361,"ENSG00000162552","VLMC",0.364,0.048,2.85027558204456,0.661,0.322,0.00172643594135828,1,FALSE,TRUE
"1344","WSCD1",1344,23302,"ENSG00000179314","OPC",0.64,0.206,2.93308201892015,0.763,0.526,1.45064135503572e-315,7.2939697972551e-311,FALSE,TRUE
"1345","XYLT1",1345,64131,"ENSG00000103489, ENSG00000285395","OPC",0.999,0.868,2.57349793816835,0.965,0.93,0,0,TRUE,TRUE
"1346","ZAK",1346,51776,"ENSG00000091436","Pericyte",0.562,0.312,3.26506838218465,0.669,0.338,3.21093800237882e-09,0.00016144917369761,FALSE,FALSE
"1347","ZDHHC9",1347,51114,"ENSG00000188706","Oligodendrocyte",0.705,0.365,2.88367938580776,0.753,0.506,0,0,TRUE,TRUE
"1348","ZFHX3",1348,463,"ENSG00000140836","Microglia",0.919,0.596,3.1912813426145,0.885,0.77,0,0,TRUE,TRUE
"1349","ZFP36L1",1349,677,"ENSG00000185650","Microglia",0.665,0.141,3.48208789483565,0.794,0.588,0,0,TRUE,TRUE
"1350","ZFP36L2",1350,678,"ENSG00000152518","Microglia",0.655,0.051,3.89927268084177,0.811,0.622,0,0,TRUE,TRUE
"1351","ZFPM2.AS1",1351,NA,NA,"Microglia",0.497,0.402,3.70875538518778,0.614,0.228,0,0,FALSE,FALSE
"1352","ZIC1",1352,7545,"ENSG00000152977","VLMC",0.364,0.007,3.04602939643587,0.679,0.358,2.71693173970843e-06,0.13661004480428,TRUE,TRUE
"1353","ZNF366",1353,167465,"ENSG00000178175","Endothelial",0.557,0.082,5.38505964914719,0.759,0.518,5.78693233824783e-99,2.90972744899439e-94,TRUE,TRUE
"1354","ZNF423",1354,23090,"ENSG00000102935","Astrocyte",0.836,0.456,2.92357775198177,0.832,0.664,0,0,TRUE,TRUE
"1355","ZNF48",1355,197407,"ENSG00000180035","VLMC",0.273,0.366,2.7285252181904,0.465,0.07,NA,NA,FALSE,FALSE
"1356","ZNF710",1356,374655,"ENSG00000140548","Microglia",0.9,0.568,3.33029454602244,0.867,0.734,0,0,FALSE,FALSE
"1357","ZNRF3",1357,84133,"ENSG00000183579","Astrocyte",0.997,0.855,2.92146016322797,0.962,0.924,0,0,TRUE,TRUE
