"","subclass","term","estimate","std.error","statistic","p.value","dataset","mapping","filtering","class"
"948","VLMC","scale(pmi)",0.332711858133374,0.452576635868833,0.735150318784466,0.49526142422809,"Cain","CgG","Filtered","Non-Neuronal"
"949","VLMC","factor(msex)1",-0.0139831009513449,0.633115931785987,-0.0220861618691214,0.982774773906326,"Zhou","M1","Filtered","Non-Neuronal"
"950","VLMC","scale(pmi)",-0.197541549547817,0.228966750612404,-0.862752120207251,0.398501511012816,"Mathys","CgG","Unfiltered","Non-Neuronal"
"951","VLMC","scale(age_death)",0.144070433767884,0.259007223630387,0.556240987214618,0.589182095081003,"Zhou","CgG","Filtered","Non-Neuronal"
"952","VLMC","factor(msex)1",0.0458625357322444,0.630241025588739,0.0727698354600162,0.943295611951989,"Zhou","M1","Unfiltered","Non-Neuronal"
"953","VLMC","LOADAD",0.316364259354285,0.603588553206575,0.524138931518157,0.610580393557236,"Zhou","M1","Filtered","Non-Neuronal"
"954","VLMC","(Intercept)",-0.152938466820388,0.462343357846435,-0.330789799885447,0.747018567485417,"Zhou","M1","Filtered","Non-Neuronal"
"955","VLMC","(Intercept)",-0.234041338215803,0.465833660543181,-0.502413968846522,0.620863345921961,"Mathys","CgG","Unfiltered","Non-Neuronal"
"956","VLMC","scale(pmi)",-0.0837828597216616,0.321281418574127,-0.260777171905853,0.799081826866389,"Zhou","M1","Filtered","Non-Neuronal"
"957","VLMC","LOADAD",0.366399386956341,1.07481458022562,0.34089543787118,0.747039674881173,"Cain","M1","Filtered","Non-Neuronal"
"958","VLMC","scale(pmi)",-0.0633592203891407,0.319822516823363,-0.198107441022153,0.84657466125132,"Zhou","M1","Unfiltered","Non-Neuronal"
"959","VLMC","factor(msex)1",1.04223097689052,0.517065339557524,2.01566590748937,0.0689271929714169,"Zhou","CgG","Unfiltered","Non-Neuronal"
"960","VLMC","(Intercept)",-0.474754925007615,0.706306296398339,-0.672165783355646,0.531282019841645,"Cain","M1","Unfiltered","Non-Neuronal"
"961","VLMC","scale(age_death)",-0.297073778496132,0.577491506371391,-0.514421035146932,0.628880220773011,"Cain","CgG","Filtered","Non-Neuronal"
"962","VLMC","factor(msex)1",0.15153129879791,0.44783966794945,0.338360600104354,0.738617687266624,"Mathys","CgG","Unfiltered","Non-Neuronal"
"963","VLMC","(Intercept)",-0.207209484264652,0.46024391014974,-0.450216677928963,0.661297970596317,"Zhou","M1","Unfiltered","Non-Neuronal"
"964","VLMC","(Intercept)",-0.220591256864721,0.46403260884427,-0.475378783000036,0.63966770317714,"Mathys","CgG","Filtered","Non-Neuronal"
"965","VLMC","LOADAD",0.252041116863759,0.480954731765895,0.524043325113684,0.60600789358765,"Mathys","CgG","Unfiltered","Non-Neuronal"
"966","VLMC","LOADAD",-0.714587540586193,1.20123954789002,-0.594875136971113,0.577824076768859,"Cain","CgG","Filtered","Non-Neuronal"
"967","VLMC","scale(age_death)",-0.0794289693575794,0.30637277561755,-0.259255964233362,0.8002255081562,"Zhou","M1","Filtered","Non-Neuronal"
"968","VLMC","scale(pmi)",-0.0301488487036371,0.271610974771449,-0.111000112307709,0.913615681534248,"Zhou","CgG","Filtered","Non-Neuronal"
"969","VLMC","(Intercept)",-0.626680151439062,0.390864590492342,-1.60331779005533,0.137167883547622,"Zhou","CgG","Filtered","Non-Neuronal"
"970","VLMC","scale(pmi)",0.339341753676014,0.457454148056472,0.74180495491785,0.491557933246273,"Cain","CgG","Unfiltered","Non-Neuronal"
"971","VLMC","(Intercept)",-0.448276799805863,0.722690494521726,-0.620288772585186,0.562242307781613,"Cain","M1","Filtered","Non-Neuronal"
"972","VLMC","LOADAD",0.350403439726106,1.05044733703948,0.333575446736494,0.752234496974826,"Cain","M1","Unfiltered","Non-Neuronal"
"973","VLMC","LOADAD",0.556870727279371,0.510273130717957,1.09131893050267,0.298459520423304,"Zhou","CgG","Filtered","Non-Neuronal"
"974","VLMC","scale(age_death)",-0.000350961962790912,0.219312814349105,-0.0016002802382183,0.998739016269523,"Mathys","CgG","Unfiltered","Non-Neuronal"
"975","VLMC","scale(pmi)",-0.741869018780967,0.404945015135166,-1.83202407994414,0.126438029240322,"Cain","M1","Filtered","Non-Neuronal"
"976","VLMC","(Intercept)",0.648626318257987,0.807696898493375,0.803056591486103,0.458399304447587,"Cain","CgG","Filtered","Non-Neuronal"
"977","VLMC","LOADAD",-0.693067030674069,1.21418555541835,-0.570808166495828,0.59282568650336,"Cain","CgG","Unfiltered","Non-Neuronal"
"978","VLMC","LOADAD",0.544947111725174,0.49295035008263,1.1054807276916,0.292543687265511,"Zhou","CgG","Unfiltered","Non-Neuronal"
"979","VLMC","(Intercept)",-0.663310172196531,0.37759549762498,-1.75666864771602,0.106736991525542,"Zhou","CgG","Unfiltered","Non-Neuronal"
"980","VLMC","factor(msex)1",0.530154212655384,0.665436934616987,0.796700911951229,0.461761657287279,"Cain","M1","Filtered","Non-Neuronal"
"981","VLMC","scale(pmi)",-0.750896576912786,0.395764460793651,-1.897332002492,0.116260694235019,"Cain","M1","Unfiltered","Non-Neuronal"
"982","VLMC","scale(age_death)",-0.096139629664597,0.304981572289581,-0.315230946390795,0.758485764954319,"Zhou","M1","Unfiltered","Non-Neuronal"
"983","VLMC","factor(msex)1",-0.554291912078703,0.751723998649338,-0.737360937092109,0.494028969331729,"Cain","CgG","Unfiltered","Non-Neuronal"
"984","VLMC","factor(msex)1",0.599106410289123,0.650350738440296,0.921205089619687,0.399211311959117,"Cain","M1","Unfiltered","Non-Neuronal"
"985","VLMC","scale(age_death)",0.0997044619042247,0.250214431990346,0.398476063555245,0.697904918271122,"Zhou","CgG","Unfiltered","Non-Neuronal"
"986","VLMC","factor(msex)1",0.928652767465003,0.535235545643765,1.73503567732604,0.110626397284816,"Zhou","CgG","Filtered","Non-Neuronal"
"987","VLMC","LOADAD",0.380022066730121,0.600847727419256,0.632476498433939,0.53999967984933,"Zhou","M1","Unfiltered","Non-Neuronal"
"988","VLMC","scale(age_death)",-0.291432566220322,0.58371525200328,-0.499271802852744,0.6387765496524,"Cain","CgG","Unfiltered","Non-Neuronal"
"989","VLMC","scale(age_death)",-0.148941219560002,0.516713166907202,-0.288247385781735,0.78472417312223,"Cain","M1","Filtered","Non-Neuronal"
"990","VLMC","scale(age_death)",-0.126933142992013,0.504998704127152,-0.251353403394186,0.81154439605851,"Cain","M1","Unfiltered","Non-Neuronal"
