"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"420","GUCY2F",2986,"ENSG00000101890","VLMC",0.364,0.105,3.06201743249008,0.639,0.278,0.000299194326564571,1
"421","HAPLN1",1404,"ENSG00000145681","LAMP5",0.842,0.136,3.04749101586667,0.891,0.782,7.55238627545846e-319,3.79741534316327e-314
"422","HAPLN2",60484,"ENSG00000132702","Oligodendrocyte",0.772,0.118,4.24396532792508,0.861,0.722,0,0
"423","HAVCR2",84868,"ENSG00000135077","Microglia",0.575,0.15,4.29739473127994,0.748,0.496,0,0
"424","HCK",3055,"ENSG00000101336","Microglia",0.631,0.226,4.94572902378648,0.765,0.53,0,0
"425","HCLS1",3059,"ENSG00000180353","Microglia",0.44,0.061,4.63564866242782,0.7,0.4,1.87617240308915e-290,9.43358245997253e-286
"426","HECTD2.AS1",NA,NA,"Astrocyte",0.653,0.337,2.69079166965467,0.725,0.45,0,0
"427","HEG1",57493,"ENSG00000173706","Endothelial",0.8,0.245,3.32085525497641,0.857,0.714,6.4231646155169e-49,3.22963140032805e-44
"428","HEPH",9843,"ENSG00000089472","Astrocyte",0.711,0.323,2.66339506671672,0.772,0.544,0,0
"429","HERC2P2",400322,NA,"Endothelial",1,0.743,3.36056210530234,0.984,0.968,1.84573481471706e-87,9.28053922187886e-83
"430","HERC2P3",283755,NA,"Endothelial",1,0.539,5.58610831264211,0.999,0.998,0,0
"431","HERC2P9",440248,NA,"Endothelial",0.986,0.561,3.20802204724048,0.977,0.954,4.107999841653e-91,2.06554340038154e-86
"432","HERPUD1",9709,"ENSG00000051108","Endothelial",0.714,0.34,2.54898390920089,0.766,0.532,9.7701278259331e-24,4.91251797215742e-19
"433","HES1",3280,"ENSG00000114315","Astrocyte",0.612,0.087,2.96543357000068,0.778,0.556,0,0
"434","HES4",57801,"ENSG00000188290","Pericyte",0.781,0.281,3.38622618782503,0.857,0.714,3.38776101627304e-44,1.70340011659225e-39
"435","HEY1",23462,"ENSG00000164683","VLMC",0.455,0.114,2.66708856144212,0.693,0.386,6.05326932983345e-05,1
"436","HIF3A",64344,"ENSG00000124440","Astrocyte",0.952,0.278,3.63122941764681,0.952,0.904,0,0
"437","HIGD1B",51751,"ENSG00000131097","Pericyte",0.844,0.051,6.93901704457402,0.918,0.836,3.51342127186085e-171,1.76658334970436e-166
"438","HLA.B",NA,NA,"Endothelial",0.957,0.3,3.3924757978594,0.955,0.91,3.24966856927342e-79,1.63396585331637e-74
"439","HLA.C",NA,NA,"Endothelial",0.929,0.225,3.30881615346486,0.926,0.852,1.63737195805248e-61,8.23286994228365e-57
"440","HLA.DMA",NA,NA,"Microglia",0.395,0.039,4.56998172863631,0.684,0.368,1.83929583296108e-246,9.24816337771163e-242
"441","HLA.DMB",NA,NA,"Microglia",0.367,0.008,5.26990985323759,0.68,0.36,6.4154486134181e-292,3.22575171731275e-287
"442","HLA.DPA1",NA,NA,"Microglia",0.463,0.033,4.71774414878377,0.721,0.442,3.8568417414094e-307,1.93925859599806e-302
"443","HLA.DRA",NA,NA,"Microglia",0.527,0.037,5.5447132706401,0.753,0.506,0,0
"444","HLA.DRB1",NA,NA,"Microglia",0.631,0.062,5.00850181771073,0.802,0.604,0,0
"445","HLA.DRB5",NA,NA,"Microglia",0.531,0.08,4.2081758436035,0.744,0.488,0,0
"446","HLA.DRB6",NA,NA,"Microglia",0.52,0.029,3.33210738237971,0.752,0.504,0,0
"447","HLA.F",NA,NA,"Endothelial",0.6,0.096,2.99184042334848,0.761,0.522,5.56867093746556e-27,2.79998343406706e-22
"448","HLA.H",NA,NA,"VLMC",0.364,0.16,2.70269211083075,0.617,0.234,0.0135028004103058,1
"449","HMCN1",83872,"ENSG00000143341","Endothelial",0.529,0.378,4.19520494749127,0.641,0.282,2.04985915414993e-75,1.03068968129813e-70
"450","HPGDS",27306,"ENSG00000163106","Microglia",0.508,0.165,5.14326985393099,0.707,0.414,0,0
"451","HPN.AS1",NA,NA,"Oligodendrocyte",0.461,0.122,3.38775653272392,0.691,0.382,0,0
"452","HPSE2",60495,"ENSG00000172987","Astrocyte",0.933,0.762,3.85299293380939,0.856,0.712,0,0
"453","HS3ST3A1",9955,"ENSG00000153976","Astrocyte",0.362,0.218,2.51726201405439,0.589,0.178,2.66213149357672e-93,1.33854633628531e-88
"454","HSD17B3",3293,"ENSG00000130948","Oligodendrocyte",0.452,0.181,2.8201434857819,0.661,0.322,1.79913297023391e-302,9.04622048763313e-298
"455","HSD3BP2",440606,NA,"L5/6 IT Car3",0.569,0.057,2.50583301858296,0.763,0.526,3.57456775181538e-31,1.79732841129029e-26
"456","HSPA1A",3303,"ENSG00000215328, ENSG00000237724, ENSG00000235941, ENSG00000204389, ENSG00000234475","Endothelial",0.557,0.189,2.75116964349277,0.723,0.446,3.705646308105e-27,1.86323602017827e-22
"457","HSPA1B",3304,"ENSG00000212866, ENSG00000224501, ENSG00000232804, ENSG00000204388, ENSG00000231555","Endothelial",0.443,0.117,2.64792031507374,0.673,0.346,7.46879285659988e-15,3.75538373622699e-10
"458","HSPA2",3306,"ENSG00000126803","Oligodendrocyte",0.395,0.028,3.67116140234837,0.687,0.374,0,0
"459","HSPG2",3339,"ENSG00000142798","VLMC",0.636,0.293,2.5147581774482,0.727,0.454,0.000194526592192315,1
"460","HTR1F",3355,"ENSG00000179097","Pericyte",0.969,0.519,3.03036282643413,0.913,0.826,4.32370485477379e-20,2.17400203802881e-15
"461","HTR2C",3358,"ENSG00000147246","L5/6 NP",0.994,0.376,3.90747884318858,0.989,0.978,0,0
"462","HVCN1",84329,"ENSG00000122986","Microglia",0.369,0.31,2.55408106795582,0.556,0.112,2.20805186825324e-81,1.11023055987641e-76
"463","ICAM2",3384,"ENSG00000108622","Endothelial",0.5,0.045,4.49155491613625,0.737,0.474,2.02705333575334e-84,1.01922268775014e-79
"464","ID1",3397,"ENSG00000125968","Endothelial",0.571,0.03,4.17784392226361,0.777,0.554,6.79403444825365e-51,3.41610846092642e-46
"465","ID3",3399,"ENSG00000117318, ENSG00000283060","Endothelial",0.657,0.029,3.99138828319394,0.819,0.638,4.24457324578423e-56,2.13421387371277e-51
"466","ID4",3400,"ENSG00000172201","Astrocyte",0.639,0.025,4.704668294428,0.813,0.626,0,0
"467","IDUA",3425,"ENSG00000127415","VLMC",0.364,0.186,2.76016476589346,0.611,0.222,0.000782691847730731,1
"468","IFI16",3428,"ENSG00000163565","Microglia",0.673,0.151,3.45390629073634,0.797,0.594,0,0
"469","IFI27",3429,"ENSG00000275214, ENSG00000165949","Endothelial",0.7,0.029,6.10078799549348,0.845,0.69,5.80590709424696e-103,2.91926814605831e-98
"470","IFI44",10561,"ENSG00000137965","Endothelial",0.757,0.086,3.4535564668295,0.857,0.714,2.44745326554819e-51,1.23060397645028e-46
"471","IFI44L",10964,"ENSG00000137959","Endothelial",0.629,0.034,4.47675382858975,0.805,0.61,1.90361894791821e-58,9.57158643202753e-54
"472","IFNG.AS1",NA,NA,"L5/6 NP",0.88,0.025,5.01555039509557,0.937,0.874,3.34910156787916e-270,1.68396175934532e-265
"473","IFNGR1",3459,"ENSG00000027697","Microglia",0.824,0.41,2.88543147185677,0.836,0.672,0,0
"474","IGDCC4",57722,"ENSG00000103742","VLMC",0.364,0.162,2.85249876595405,0.624,0.248,0.000659528985290634,1
"475","IGFBP4",3487,"ENSG00000141753","VLMC",0.545,0.091,3.44238885459305,0.744,0.488,7.07299875219486e-07,0.035563745025911
"476","IGSF10",285313,"ENSG00000152580","Microglia",0.548,0.326,3.79145955651738,0.67,0.34,7.24152644877566e-297,3.64111191370889e-292
"477","IKBIP",121457,"ENSG00000166130","VLMC",0.455,0.292,2.5450408536934,0.624,0.248,0.00463169744130638,1
"478","IKZF1",10320,"ENSG00000185811","Microglia",0.701,0.046,5.93400676881868,0.843,0.686,0,0
"479","IL13RA1",3597,"ENSG00000131724","Microglia",0.528,0.149,4.15668328656219,0.722,0.444,0,0
"480","IL17RA",23765,"ENSG00000177663","Microglia",0.411,0.13,2.71183691538854,0.656,0.312,1.15241534779013e-139,5.79445961022356e-135
"481","IL18",3606,"ENSG00000150782","Microglia",0.552,0.079,4.7613008842992,0.754,0.508,0,0
"482","IL1R1",3554,"ENSG00000115594","VLMC",0.636,0.109,3.5979772166638,0.791,0.582,5.66887637962916e-10,2.85036773244134e-05
"483","IL26",55801,"ENSG00000111536","L5/6 NP",0.713,0.044,3.23712601537993,0.846,0.692,1.12246195152524e-153,5.64385093846408e-149
"484","IL33",90865,"ENSG00000137033","Astrocyte",0.392,0.075,3.33380439552032,0.668,0.336,1.01343420442699e-249,5.09564852327935e-245
"485","IL4R",3566,"ENSG00000077238","VLMC",0.364,0.186,2.64592691741173,0.611,0.222,0.00542603391798221,1
"486","IL6R",3570,"ENSG00000160712","Microglia",0.564,0.326,3.11260716152548,0.677,0.354,3.63034624840416e-229,1.82537439716009e-224
"487","IMPA1P",650747,NA,"L5/6 NP",0.407,0.033,2.78233797550068,0.692,0.384,4.79297755200793e-70,2.40995704292511e-65
"488","INPP5D",3635,"ENSG00000168918, ENSG00000281614","Microglia",0.937,0.318,4.95268760874097,0.949,0.898,0,0
"489","IPCEF1",26034,"ENSG00000074706","Microglia",0.947,0.798,3.66656629748169,0.866,0.732,0,0
"490","IQGAP2",10788,"ENSG00000145703","VLMC",0.909,0.528,3.57553266381803,0.884,0.768,1.14717750087153e-15,5.76812319213216e-11
"491","IRAK3",11213,"ENSG00000090376","Microglia",0.547,0.117,3.78122369899034,0.74,0.48,0,0
"492","IRF8",3394,"ENSG00000140968","Microglia",0.499,0.019,5.14088335058023,0.744,0.488,0,0
"493","ISLR",3671,"ENSG00000129009, ENSG00000288508","VLMC",0.636,0.034,4.86885073387345,0.809,0.618,5.37328041912587e-13,2.70173912754068e-08
"494","ISM1",140862,"ENSG00000101230","VLMC",0.455,0.066,4.77570129021828,0.708,0.416,3.65699947634445e-10,1.83877590670075e-05
"495","ISYNA1",51477,"ENSG00000105655","Pericyte",0.625,0.079,4.42941097584788,0.794,0.588,3.74894810288504e-28,1.88500859561163e-23
"496","ITGA11",22801,"ENSG00000137809","VLMC",0.909,0.137,4.16457236163657,0.93,0.86,2.63777538704033e-13,1.32629984235775e-08
"497","ITGA2",3673,"ENSG00000164171","Oligodendrocyte",0.628,0.126,4.1638217036411,0.783,0.566,0,0
"498","ITGA6",3655,"ENSG00000091409","Endothelial",0.914,0.245,3.53051702865339,0.919,0.838,4.7934037392253e-60,2.41017133411987e-55
"499","ITGA7",3679,"ENSG00000135424","Astrocyte",0.788,0.222,2.9725942879827,0.844,0.688,0,0
"500","ITGA8",8516,"ENSG00000077943","L5/6 NP",0.994,0.479,3.00425401562014,0.977,0.954,7.36412697867213e-210,3.70275668614613e-205
"501","ITGAL",3683,"ENSG00000005844","Microglia",0.504,0.433,3.00917181657029,0.578,0.156,9.87099260084073e-116,4.96323378962873e-111
"502","ITGAM",3684,"ENSG00000169896","Microglia",0.683,0.304,4.82478683985091,0.773,0.546,0,0
"503","ITGAX",3687,"ENSG00000140678","Microglia",0.895,0.121,5.4558635333573,0.937,0.874,0,0
"504","ITGB2",3689,"ENSG00000160255","Microglia",0.392,0.099,4.60472848482894,0.663,0.326,0,0
"505","ITGB4",3691,"ENSG00000132470","Astrocyte",0.475,0.121,3.46668561656483,0.699,0.398,0,0
"506","ITIH2",3698,"ENSG00000151655","VLMC",0.909,0.33,4.25838277924678,0.923,0.846,3.61484415709037e-24,1.81757979062661e-19
"507","ITM2A",9452,"ENSG00000078596","Endothelial",0.729,0.127,3.24846055745528,0.828,0.656,5.60791100292205e-37,2.81971373137923e-32
"508","ITPR2",3709,"ENSG00000123104","Microglia",1,0.658,2.61050185261236,0.966,0.932,0,0
"509","ITPR3",3710,"ENSG00000096433","Endothelial",0.586,0.313,3.48018786198581,0.702,0.404,6.67174290315206e-48,3.35461904913389e-43
"510","JAG1",182,"ENSG00000101384","Pericyte",0.469,0.145,2.95146761311373,0.679,0.358,3.92759354948619e-09,0.000197483331261715
"511","KBTBD12",166348,"ENSG00000187715","Microglia",0.692,0.411,2.53176382778202,0.734,0.468,1.46812479840188e-182,7.38187829884448e-178
"512","KCNH8",131096,"ENSG00000183960","Oligodendrocyte",0.956,0.474,3.12926070502976,0.938,0.876,0,0
"513","KCNJ2",3759,"ENSG00000123700","Oligodendrocyte",0.477,0.101,2.58217484890382,0.697,0.394,3.67633699541671e-307,1.84849900466548e-302
"514","KCNK13",56659,"ENSG00000152315","Microglia",0.529,0.339,3.31134533646416,0.648,0.296,2.77385147657751e-183,1.39472026093794e-178
"515","KCNK17",89822,"ENSG00000124780","VLMC",0.727,0.026,5.51346896842951,0.86,0.72,1.40272086345074e-52,7.05302077351665e-48
"516","KCNK2",3776,"ENSG00000082482","VLMC",0.636,0.344,3.03011918290025,0.754,0.508,8.72962290111189e-08,0.00438934169090807
"517","KCNN3",3782,"ENSG00000143603","Astrocyte",0.88,0.399,2.76773564538204,0.863,0.726,0,0
"518","KCNQ1",3784,"ENSG00000282076, ENSG00000053918","Microglia",0.592,0.303,3.28201067805996,0.703,0.406,8.26914911310203e-231,4.15781086555883e-226
"519","KCNS3",3790,"ENSG00000170745","PVALB",0.535,0.123,2.57219282360316,0.728,0.456,4.68230878740976e-172,2.3543116813975e-167
"520","KCTD12",115207,"ENSG00000178695","Microglia",0.353,0.118,2.96440965400976,0.63,0.26,7.64780013191915e-107,3.84539038433027e-102
"521","KCTD9",54793,"ENSG00000104756","VLMC",0.727,0.199,3.62661987993135,0.809,0.618,2.92970948168955e-07,0.0147308722448832
"522","KDELC2",143888,"ENSG00000178202","VLMC",0.364,0.094,2.71432930813831,0.643,0.286,0.00927659543219803,1
"523","KIAA0226L",80183,"ENSG00000102445","Microglia",0.601,0.235,3.0959538842487,0.725,0.45,1.61371053847108e-198,8.11389795848642e-194
"524","KIAA1755",85449,"ENSG00000149633","Oligodendrocyte",0.741,0.156,2.51094602116278,0.821,0.642,0,0
"525","KIF6",221458,"ENSG00000164627","Oligodendrocyte",0.785,0.503,2.81088539192535,0.774,0.548,0,0
"526","KIT",3815,"ENSG00000157404","LAMP5",0.921,0.151,3.94559380085677,0.944,0.888,0,0
"527","KLF2",10365,"ENSG00000127528","Endothelial",0.586,0.014,4.58898824275874,0.788,0.576,8.71625942413457e-66,4.3826224010491e-61
"528","KLF5",688,"ENSG00000102554","SST",0.51,0.061,2.87068272552866,0.733,0.466,1.02476816847719e-139,5.15263682792017e-135
"529","KLK6",5653,"ENSG00000167755","Oligodendrocyte",0.574,0.021,5.1433389019401,0.782,0.564,0,0
"530","KLRC3",3823,"ENSG00000205810","OPC",0.354,0.016,3.30604798847239,0.671,0.342,1.94103975865781e-224,9.75974201050735e-220
"531","KMO",8564,"ENSG00000117009","VIP",0.591,0.167,3.29879049617726,0.748,0.496,2.22347299605121e-256,1.11798445714451e-251
"532","KREMEN1",83999,"ENSG00000183762","VLMC",0.818,0.338,3.07167860707139,0.855,0.71,1.05027556149282e-10,5.28089055074205e-06
"533","KRT17",3872,"ENSG00000128422","L6b",0.92,0.12,3.1180839732151,0.94,0.88,0,0
"534","KRT17P1",147228,NA,"L5/6 IT Car3",0.954,0.122,2.86550850109916,0.959,0.918,1.22782217828462e-75,6.1736126946329e-71
"535","LAMA1",284217,"ENSG00000101680","Astrocyte",0.829,0.399,4.16289766955537,0.847,0.694,0,0
"536","LAMA3",3909,"ENSG00000053747","Endothelial",0.871,0.389,3.78473813128717,0.868,0.736,3.58973821167089e-75,1.80495627021024e-70
"537","LAMA4",3910,"ENSG00000112769","VLMC",0.909,0.285,3.38849334254572,0.928,0.856,2.07045988261213e-11,1.04104793357621e-06
"538","LAMC1",3915,"ENSG00000135862","VLMC",1,0.437,3.64043342247277,0.978,0.956,3.77333619995658e-14,1.89727117470017e-09
"539","LAMP5",24141,"ENSG00000125869","LAMP5",0.954,0.098,4.26130733045613,0.967,0.934,0,0
"540","LAPTM5",7805,"ENSG00000162511","Microglia",0.755,0.032,5.09767680695346,0.87,0.74,0,0
"541","LARP6",55323,"ENSG00000166173","Oligodendrocyte",0.521,0.231,2.70754753622221,0.68,0.36,2.09851572939284e-285,1.05515469389601e-280
"542","LAT2",7462,"ENSG00000086730","Microglia",0.48,0.195,4.06253489289112,0.678,0.356,0,0
"543","LCN12",286256,"ENSG00000184925","Astrocyte",0.456,0.045,3.23589927893276,0.712,0.424,0,0
"544","LCNL1",401562,"ENSG00000214402","Astrocyte",0.494,0.07,2.59323102669163,0.721,0.442,3.65608577922522e-322,1.83831649065224e-317
"545","LDB3",11155,"ENSG00000122367","Oligodendrocyte",0.864,0.235,4.2140314422117,0.901,0.802,0,0
"546","LDLRAP1",26119,"ENSG00000157978","Oligodendrocyte",0.363,0.114,2.60234948593747,0.637,0.274,4.59142144583558e-253,2.30861261718059e-248
"547","LGALS1",3956,"ENSG00000100097","Pericyte",0.656,0.188,3.51628733448668,0.788,0.576,2.49945571276314e-23,1.25675132693443e-18
"548","LHFP",10186,"ENSG00000183722","Pericyte",0.969,0.585,2.73989840844239,0.944,0.888,1.97514543420916e-21,9.93122875774709e-17
"549","LHFPL2",10184,"ENSG00000145685","Microglia",0.803,0.379,3.35010343973224,0.831,0.662,0,0
"550","LHFPL3",375612,"ENSG00000187416","OPC",1,0.652,4.54214387517812,0.999,0.998,0,0
"551","LILRB1",10859,"ENSG00000274669, ENSG00000277807, ENSG00000276452, ENSG00000277134, ENSG00000104972","Microglia",0.42,0.02,4.83543401423983,0.704,0.408,1.76512671752502e-315,8.87523364838753e-311
"552","LILRB4",11006,"ENSG00000278555, ENSG00000276042, ENSG00000278279, ENSG00000275730, ENSG00000186818","Microglia",0.471,0.076,4.88458423587962,0.713,0.426,0,0
"553","LINC00152",112597,NA,"Pericyte",0.438,0.224,2.78150623655864,0.635,0.27,1.52233618507274e-09,7.65445857216426e-05
"554","LINC00299",339789,NA,"Astrocyte",0.971,0.432,2.66514560964152,0.939,0.878,0,0
"555","LINC00320",387486,NA,"Oligodendrocyte",0.582,0.23,2.54491455728969,0.71,0.42,1.03830750842135e-294,5.22071398309339e-290
"556","LINC00470",56651,NA,"IT",0.421,0.123,2.55709407891457,0.665,0.33,0,0
"557","LINC00499",100874047,NA,"Astrocyte",0.859,0.16,5.98699803848194,0.915,0.83,0,0
"558","LINC00609",101101773,NA,"Oligodendrocyte",0.784,0.244,2.99685064793479,0.84,0.68,0,0
"559","LINC00639",283547,NA,"Oligodendrocyte",0.701,0.206,3.23663085761301,0.803,0.606,0,0
"560","LINC00844",100507008,NA,"Oligodendrocyte",0.617,0.076,3.42408932564561,0.787,0.574,0,0
"561","LINC00861",100130231,NA,"L5 ET",0.923,0.032,3.30450850944515,0.955,0.91,4.88634785937809e-96,2.4569045671739e-91
"562","LINC00924",145820,NA,"VLMC",0.364,0.034,3.50464563127059,0.667,0.334,0.000177541245375379,1
"563","LINC00982",440556,NA,"Astrocyte",0.613,0.008,4.93252379696845,0.805,0.61,0,0
"564","LINC00996",285972,NA,"Microglia",0.472,0.018,5.4862384590997,0.731,0.462,0,0
"565","LINC01057",101928079,NA,"VLMC",0.364,0.238,3.22216723508587,0.605,0.21,2.66410701445324e-05,1
"566","LINC01088",100505875,NA,"VLMC",1,0.344,4.28729319882281,0.99,0.98,6.80348424144938e-24,3.42085991144316e-19
"567","LINC01090",104355152,NA,"IT",0.498,0.295,2.90155261041801,0.628,0.256,1.61992097830011e-248,8.14512467099078e-244
"568","LINC01091",285419,NA,"Microglia",0.663,0.504,3.270889166021,0.653,0.306,4.90930566855894e-128,2.46844798320812e-123
"569","LINC01094",100505702,NA,"Microglia",0.413,0.148,2.84828603169439,0.653,0.306,1.77066854297907e-163,8.90309850095306e-159
"570","LINC01105",150622,NA,"Oligodendrocyte",0.591,0.162,2.53107856213263,0.739,0.478,0,0
"571","LINC01141",339505,NA,"Microglia",0.756,0.14,4.72184828095438,0.85,0.7,0,0
"572","LINC01162",104355138,NA,"PAX6",0.591,0.407,3.07123423121676,0.669,0.338,1.452555787312e-95,7.30359575418345e-91
"573","LINC01170",103724389,NA,"Oligodendrocyte",0.769,0.415,3.33872625051925,0.799,0.598,0,0
"574","LINC01202",104326188,NA,"IT",0.653,0.173,3.48455398530968,0.786,0.572,0,0
"575","LINC01237",101927289,NA,"VLMC",0.636,0.29,2.59426666038456,0.735,0.47,0.000105540880427214,1
"576","LINC01268",285758,NA,"Microglia",0.54,0.018,5.71468047401464,0.765,0.53,0,0
"577","LINC01378",103689918,NA,"IT",0.804,0.332,3.03206165549678,0.834,0.668,0,0
"578","LINC01470",101927134,NA,"Oligodendrocyte",0.822,0.645,3.70117404790072,0.764,0.528,0,0
"579","LINC01507",101927477,NA,"L5/6 NP",0.898,0.116,3.75111985946076,0.935,0.87,2.45221747566804e-225,1.23299946894065e-220
"580","LINCR.0002",NA,NA,"IT",0.651,0.161,3.52264412673395,0.785,0.57,0,0
"581","LMNA",4000,"ENSG00000160789","Pericyte",0.594,0.333,2.55872028596716,0.676,0.352,4.21345579887342e-09,0.000211856771023155
"582","LMNTD1",160492,"ENSG00000152936","Endothelial",0.257,0.365,2.51953274548612,0.465,0.07,1.05197715628442e-13,5.28944633951369e-09
"583","LMO2",4005,"ENSG00000135363","Endothelial",0.629,0.111,3.06398205745574,0.783,0.566,5.58423969801936e-39,2.80781156256111e-34
"584","LOC100128317",100128317,NA,"L5/6 NP",0.467,0.052,4.75234914109781,0.719,0.438,1.1045101754875e-193,5.5535876133687e-189
"585","LOC100130370",100130370,NA,"Oligodendrocyte",0.461,0.051,3.20547094642384,0.711,0.422,0,0
"586","LOC100287225",100287225,NA,"Oligodendrocyte",0.618,0.217,3.37253189423712,0.747,0.494,0,0
"587","LOC100288570",100288570,NA,"VLMC",0.455,0.039,3.34913418199505,0.714,0.428,1.67270692820928e-11,8.41053770572906e-07
"588","LOC100289473",100289473,NA,"Astrocyte",0.506,0.076,3.30955127967697,0.726,0.452,0,0
"589","LOC100419574",100419574,NA,"Endothelial",0.4,0.068,2.75867926044984,0.674,0.348,1.32037775810608e-27,6.6389914055332e-23
"590","LOC100419579",100419579,NA,"Endothelial",0.529,0.092,3.04383360344255,0.729,0.458,1.6713577312018e-31,8.40375380825579e-27
"591","LOC100506457",100506457,NA,"OPC",0.777,0.432,3.36058060701541,0.793,0.586,0,0
"592","LOC100506725",100506725,NA,"Oligodendrocyte",0.513,0.036,4.19137766585588,0.745,0.49,0,0
"593","LOC100507336",100507336,NA,"Oligodendrocyte",0.62,0.19,4.21530863311741,0.764,0.528,0,0
"594","LOC100507377",100507377,NA,"Oligodendrocyte",0.393,0.116,3.28930700025656,0.655,0.31,0,0
"595","LOC100533711",100533711,NA,"Astrocyte",0.4,0.06,3.21770892935983,0.677,0.354,4.20854216886997e-244,2.11609708792951e-239
"596","LOC100996813",100996813,NA,"VLMC",0.545,0.243,3.07479112161868,0.69,0.38,0.000654144075697179,1
"597","LOC101926964",101926964,NA,"Astrocyte",0.758,0.308,3.25068284648583,0.817,0.634,0,0
"598","LOC101927040",101927040,NA,"Astrocyte",0.369,0.154,2.68298100988533,0.625,0.25,3.28094031763328e-180,1.64968960110919e-175
"599","LOC101927086",101927086,NA,"Microglia",0.409,0.335,2.51362424212874,0.565,0.13,3.6093087549993e-70,1.8147965351012e-65
"600","LOC101927121",101927121,NA,"OPC",0.755,0.196,2.82075647541127,0.822,0.644,6.49970118988268e-308,3.26811475528491e-303
"601","LOC101927199",101927199,NA,"Oligodendrocyte",0.53,0.095,2.81513910694602,0.731,0.462,0,0
"602","LOC101927263",101927263,NA,"VLMC",0.545,0.049,5.04739625595636,0.756,0.512,2.1725540988813e-08,0.0010923819264585
"603","LOC101927284",101927284,NA,"Astrocyte",0.467,0.238,3.114846786055,0.648,0.296,2.12715903295277e-245,1.06955683335898e-240
"604","LOC101927293",101927293,NA,"VLMC",0.818,0.243,2.96350500894275,0.861,0.722,1.29066060687031e-07,0.00648957059740463
"605","LOC101927389",101927389,NA,"L6 CT",0.593,0.045,3.25430993988745,0.783,0.566,2.30146199376045e-165,1.15719810508269e-160
"606","LOC101927437",101927437,NA,"Astrocyte",0.91,0.166,4.52920962636629,0.942,0.884,0,0
"607","LOC101927439",101927439,NA,"L6b",0.449,0.052,3.31392363916532,0.708,0.416,1.5415361127299e-182,7.75099772841723e-178
"608","LOC101927459",101927459,NA,"Oligodendrocyte",0.86,0.147,5.55071156474578,0.917,0.834,0,0
"609","LOC101927525",101927525,NA,"VLMC",0.364,0.091,4.09416695887943,0.645,0.29,1.3686586950479e-12,6.88175278457032e-08
"610","LOC101927605",101927605,NA,"L5/6 NP",0.671,0.161,4.13319573457595,0.798,0.596,1.1890872836956e-243,5.97884977114983e-239
"611","LOC101927641",101927641,NA,"Oligodendrocyte",0.353,0.118,3.07786515713779,0.63,0.26,2.94511234104314e-225,1.4808319361999e-220
"612","LOC101927745",101927745,NA,"IT",0.549,0.107,3.1999510421442,0.743,0.486,0,0
"613","LOC101927870",101927870,NA,"PAX6",0.909,0.114,3.35921489117791,0.937,0.874,8.31521602750767e-83,4.18097377079113e-78
"614","LOC101927871",101927871,NA,"IT",0.621,0.035,3.70332610029989,0.8,0.6,0,0
"615","LOC101927880",101927880,NA,"IT",0.744,0.104,3.08374333498803,0.849,0.698,0,0
"616","LOC101927967",101927967,NA,"Oligodendrocyte",0.911,0.459,5.07189464982391,0.916,0.832,0,0
"617","LOC101927998",101927998,NA,"Pericyte",0.531,0.385,2.95200023740971,0.621,0.242,1.46822258589744e-11,7.38236998415092e-07
"618","LOC101928007",101928007,NA,"Astrocyte",0.377,0.047,2.92775842961911,0.669,0.338,3.04448817341235e-235,1.53079909847346e-230
"619","LOC101928095",101928095,NA,"L5/6 NP",1,0.393,2.80732661894347,0.959,0.918,8.30542414722593e-179,4.17605031546667e-174
"620","LOC101928277",101928277,NA,"Oligodendrocyte",0.569,0.45,2.57278508379997,0.607,0.214,1.2880953822907e-163,6.47667239169586e-159
"621","LOC101928570",101928570,NA,"VLMC",0.455,0.206,3.53833233339357,0.658,0.316,1.80507934352742e-11,9.07611944719023e-07
"622","LOC101928584",101928584,NA,"VLMC",0.455,0.007,4.8417105609887,0.725,0.45,5.99196428699355e-09,0.000301281956314323
"623","LOC101929249",101929249,NA,"Oligodendrocyte",0.906,0.043,4.39341492238247,0.947,0.894,0,0
"624","LOC101929352",101929352,NA,"VLMC",0.818,0.261,3.01263133361351,0.849,0.698,6.50796176059145e-07,0.0327226825284299
"625","LOC101929418",101929418,NA,"Astrocyte",0.673,0.376,2.53079955886244,0.718,0.436,5.89153712500783e-260,2.96232378182518e-255
"626","LOC101929497",101929497,NA,"Microglia",0.776,0.11,5.94734298390728,0.873,0.746,0,0
"627","LOC101929608",101929608,NA,"Astrocyte",0.651,0.121,4.95282881572884,0.8,0.6,0,0
"628","LOC101929680",101929680,NA,"PVALB",0.731,0.08,3.36743502034818,0.847,0.694,5.77168091911161e-312,2.90205888293851e-307
"629","LOC101929796",101929796,NA,"Astrocyte",0.623,0.111,2.54991421895844,0.773,0.546,0,0
"630","LOC101930023",101930023,NA,"Microglia",0.473,0.197,4.06648118192325,0.674,0.348,3.46658768900738e-307,1.7430349559098e-302
"631","LOC101930275",101930275,NA,"Astrocyte",0.706,0.068,3.20287508669354,0.834,0.668,0,0
"632","LOC102723493",102723493,NA,"Astrocyte",0.414,0.202,2.69591822110526,0.627,0.254,5.2479883116858e-165,2.63874100299874e-160
"633","LOC102724124",102724124,NA,"LAMP5",0.487,0.031,3.12312466259914,0.731,0.462,1.09217644212836e-181,5.49157236866559e-177
