"","gene","entrez_id","cluster","adapted_cluster_name","pct.1","pct.2","avg_logFC","MAST_p_val","MAST_p_val_adj","roc_myAUC","roc_power"
"428","GSN-AS1",57000,"Oligo","Oligo",0.403,0.046,3.02008895679297,0,0,0.683,0.366
"429","GSTM2",2946,"Micro_C1QC","Microglia",0.355,0.159,2.66822008667425,8.97027402484316e-96,4.51034348243139e-91,0.614,0.228
"430","GSTP1",2950,"Peri_MUSTN1","Peri_MUSTN1",0.531,0.261,2.51247594470103,3.12557189040392e-10,1.57156880221399e-05,0.686,0.372
"431","GUCY2F",2986,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.164,3.12828834972523,2.54564736275895e-06,0.127997695046883,0.62,0.24
"432","HAPLN1",1404,"Inh_LAMP5","LAMP5.PAX6.Other",0.79,0.142,3.22957171616923,0,0,0.865,0.73
"433","HAPLN2",60484,"Oligo","Oligo",0.772,0.178,4.22064440192928,0,0,0.851,0.702
"434","HAVCR2",84868,"Micro_C1QC","Microglia",0.575,0.189,4.4456381335177,0,0,0.74,0.48
"435","HCK",3055,"Micro_C1QC","Microglia",0.631,0.277,4.85987023869435,0,0,0.756,0.512
"436","HCLS1",3059,"Micro_C1QC","Microglia",0.44,0.082,4.63210704672825,0,0,0.694,0.388
"437","HECTD2-AS1",100188947,"Astro_FGFR3","Astrocyte",0.653,0.477,2.74013791333427,0,0,0.693,0.386
"438","HEG1",57493,"Endo_CLDN5","Endothelial",0.8,0.243,3.75290892240257,2.06284429269538e-65,1.03721873881016e-60,0.863,0.726
"439","HEPH",9843,"Astro_FGFR3","Astrocyte",0.711,0.476,3.13345576198338,0,0,0.747,0.494
"440","HERC2P2",400322,"Endo_CLDN5","Endothelial",1,0.858,3.16617699754945,2.41179566460287e-88,1.21267497811897e-83,0.982,0.964
"441","HERC2P3",283755,"Endo_CLDN5","Endothelial",1,0.707,5.18981559461125,3.50345791038903e-301,1.76157367192271e-296,0.998,0.996
"442","HERC2P9",440248,"Endo_CLDN5","Endothelial",0.986,0.698,3.11480244368979,2.03377626264293e-95,1.02260304261949e-90,0.976,0.952
"443","HERPUD1",9709,"Endo_CLDN5","Endothelial",0.714,0.402,2.77164112180172,3.70876183844061e-28,1.86480253998632e-23,0.761,0.522
"444","HES4",57801,"Peri_MUSTN1","Peri_MUSTN1",0.781,0.363,3.43786193335756,1.90492982629628e-50,9.57817765960035e-46,0.849,0.698
"445","HEY1",23462,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.144,2.83710056215486,1.39094538118873e-05,0.699381247115504,0.686,0.372
"446","HIF3A",64344,"Astro_FGFR3","Astrocyte",0.952,0.343,4.02887907298945,0,0,0.956,0.912
"447","HIGD1B",51751,"Peri_MUSTN1","Peri_MUSTN1",0.844,0.063,7.03996226589498,4.6844139395713e-285,2.35537017295584e-280,0.917,0.834
"448","HIPK2",28996,"Oligo","Oligo",0.922,0.598,2.54117244739106,0,0,0.874,0.748
"449","HLA-A",3105,"Endo_CLDN5","Endothelial",0.857,0.242,2.89011915431727,8.08936454490799e-35,4.06741338682518e-30,0.853,0.706
"450","HLA-DMA",3108,"Micro_C1QC","Microglia",0.395,0.044,4.77864307112177,1.01213614333512e-311,5.08912174230333e-307,0.682,0.364
"451","HLA-DMB",3109,"Micro_C1QC","Microglia",0.367,0.009,5.333151659385,0,0,0.68,0.36
"452","HLA-DPA1",3113,"Micro_C1QC","Microglia",0.463,0.036,4.9371154131099,0,0,0.72,0.44
"453","HLA-DRA",3122,"Micro_C1QC","Microglia",0.527,0.037,5.88597622767361,0,0,0.754,0.508
"454","HLA-DRB1",3123,"Micro_C1QC","Microglia",0.631,0.073,5.1292252432277,0,0,0.8,0.6
"455","HLA-DRB5",3127,"Micro_C1QC","Microglia",0.531,0.094,4.28810016245659,0,0,0.741,0.482
"456","HLA-DRB6",3128,"Micro_C1QC","Microglia",0.52,0.036,3.34048324665664,0,0,0.75,0.5
"457","HLA-F",3134,"Endo_CLDN5","Endothelial",0.6,0.091,3.23478789616797,1.5310049076629e-29,7.69804577621985e-25,0.764,0.528
"458","HMCN1",83872,"Endo_CLDN5","Endothelial",0.529,0.51,4.34986231451129,3.80344620447972e-118,1.91241078607445e-113,0.605,0.21
"459","HNF4G",3174,"Astro_FGFR3","Astrocyte",0.476,0.305,2.64107786428358,0,0,0.636,0.272
"460","HPGDS",27306,"Micro_C1QC","Microglia",0.508,0.256,5.02138430495379,0,0,0.683,0.366
"461","HPN-AS1",100128675,"Oligo","Oligo",0.46,0.166,3.58089325054758,0,0,0.68,0.36
"462","HPSE2",60495,"Astro_FGFR3","Astrocyte",0.934,0.867,3.8099888870756,0,0,0.841,0.682
"463","HSD17B3",3293,"Oligo","Oligo",0.451,0.211,3.26972425662775,0,0,0.656,0.312
"464","HSPA1A",3303,"Endo_CLDN5","Endothelial",0.557,0.191,3.20396345718031,2.10971761917196e-39,1.06078711609585e-34,0.727,0.454
"465","HSPA1B",3304,"Endo_CLDN5","Endothelial",0.443,0.11,3.09371623999404,3.48896101268626e-20,1.75428448678878e-15,0.679,0.358
"466","HSPA2",3306,"Oligo","Oligo",0.395,0.021,4.08304280799557,0,0,0.69,0.38
"467","HVCN1",84329,"Micro_C1QC","Microglia",0.369,0.38,2.78817008755388,6.14421214466989e-142,3.08937130846147e-137,0.535,0.0700000000000001
"468","ICAM2",3384,"Endo_CLDN5","Endothelial",0.5,0.06,4.6404223343613,7.7356224208877e-125,3.88954830944655e-120,0.733,0.466
"469","ID1",3397,"Endo_CLDN5","Endothelial",0.571,0.021,4.66533369366709,7.72155672980813e-61,3.88247593931482e-56,0.78,0.56
"470","ID3",3399,"Endo_CLDN5","Endothelial",0.657,0.017,4.54367749237075,4.6014501021605e-68,2.31365512586732e-63,0.823,0.646
"471","ID4",3400,"Astro_FGFR3","Astrocyte",0.639,0.034,4.48978842221724,0,0,0.81,0.62
"472","IDUA",3425,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.251,2.81522777440072,0.000151744946379707,1,0.587,0.174
"473","IFI16",3428,"Micro_C1QC","Microglia",0.673,0.15,3.88215907772364,0,0,0.801,0.602
"474","IFI27",3429,"Endo_CLDN5","Endothelial",0.7,0.038,6.16953732403258,4.74197904442959e-121,2.38431448332964e-116,0.843,0.686
"475","IFI44L",10964,"Endo_CLDN5","Endothelial",0.629,0.031,4.97963821715768,1.09130179316615e-74,5.48717454621871e-70,0.807,0.614
"476","IFNGR1",3459,"Micro_C1QC","Microglia",0.824,0.435,3.19484798995493,0,0,0.84,0.68
"477","IGDCC4",57722,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.188,3.1384127853284,4.21282958637397e-05,1,0.617,0.234
"478","IGF2BP2",10644,"Endo_CLDN5","Endothelial",0.5,0.518,2.58178658834974,1.89926650182154e-19,9.54970189780891e-15,0.555,0.11
"479","IGFBP3",3486,"Inh_PAX6","LAMP5.PAX6.Other",0.685,0.1,2.68593097426674,7.70467457581757e-73,3.87398742346683e-68,0.807,0.614
"480","IGFBP4",3487,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.143,3.27050604863013,3.09410098145953e-06,0.155574491448767,0.729,0.458
"481","IGSF10",285313,"Micro_C1QC","Microglia",0.548,0.463,3.58397982494438,0,0,0.631,0.262
"482","IKBIP",121457,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.381,2.7324334959149,0.00196090380658191,1,0.595,0.19
"483","IKZF1",10320,"Micro_C1QC","Microglia",0.701,0.054,6.05034531258825,0,0,0.842,0.684
"484","IL13RA1",3597,"Micro_C1QC","Microglia",0.528,0.178,4.53099865909743,0,0,0.716,0.432
"485","IL17RA",23765,"Micro_C1QC","Microglia",0.411,0.206,2.65423671666885,1.05655976476678e-143,5.31248815322386e-139,0.629,0.258
"486","IL17RB",55540,"Astro_FGFR3","Astrocyte",0.596,0.19,2.55292200667726,0,0,0.736,0.472
"487","IL18",3606,"Micro_C1QC","Microglia",0.552,0.128,4.63014192258075,0,0,0.741,0.482
"488","IL1R1",3554,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.137,3.44157150875367,2.34668315540786e-08,0.00117993575737063,0.783,0.566
"489","IL33",90865,"Astro_FGFR3","Astrocyte",0.392,0.107,3.05971018876842,2.47322340862656e-252,1.24356146209152e-247,0.656,0.312
"490","IL4R",3566,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.221,3.12176719056625,1.33906182881978e-05,0.673293678148873,0.604,0.208
"491","IL6ST",3572,"Micro_C1QC","Microglia",0.861,0.582,2.60500196456343,2.29969307127492e-305,1.15630867316774e-300,0.82,0.64
