"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"220","ATP13A4",84239,"ENSG00000127249","Astrocyte",0.438,0.047,2.78259865008115,0.699,0.398,0,0
"221","ATP13A4",84239,"ENSG00000127249","OPC",0.428,0.052,2.28348786851971,0.742,0.484,0,0
"222","ATP1A2",477,"ENSG00000018625","Astrocyte",0.766,0.061,3.80888332561725,0.812,0.624,0,0
"223","ATP1A2",477,"ENSG00000018625","Pericyte",0.392,0.093,2.58935573000312,0.605,0.21,1.65345986510755e-79,2.96399215419179e-75
"224","ATP1A2",477,"ENSG00000018625","OPC",0.426,0.082,1.29866623190264,0.603,0.206,0,0
"225","ATP1B2",482,"ENSG00000129244","Astrocyte",0.542,0.08,2.82718977653321,0.706,0.412,0,0
"226","ATP1B3",483,"ENSG00000069849","Pericyte",0.274,0.224,1.83394452657745,0.602,0.204,6.02901618421263e-79,1.08076144118196e-74
"227","ATP2B1",490,"ENSG00000070961","IT",0.824,0.272,1.35204400237359,0.609,0.218,0,0
"228","ATP2C2",9914,"ENSG00000064270","L5.6.NP",0.469,0.032,2.85792319459498,0.787,0.574,9.44098269925957e-181,1.69239055866927e-176
"229","ATP2C2",9914,"ENSG00000064270","L6b",0.17,0.032,1.30210258355584,0.568,0.136,1.35368649275986e-113,2.42661840692133e-109
"230","ATP8A2",51761,"ENSG00000132932","LAMP5",0.874,0.461,1.31249103519676,0.773,0.546,0,0
"231","ATP8B4",79895,"ENSG00000104043","Microglia",0.412,0.076,3.61387891506286,0.634,0.268,0,0
"232","AXL",558,"ENSG00000167601","Astrocyte",0.157,0.015,2.31771004955316,0.664,0.328,0,0
"233","B2M",567,"ENSG00000166710, ENSG00000273686","Microglia",0.359,0.138,2.31674476689887,0.591,0.182,0,0
"234","B2M",567,"ENSG00000166710, ENSG00000273686","Pericyte",0.365,0.143,2.26795123645905,0.592,0.184,3.47593268744269e-66,6.23095693550977e-62
"235","B3GALT2",8707,"ENSG00000162630","L6b",0.496,0.1,1.63221833943721,0.774,0.548,0,0
"236","B3GALT2",8707,"ENSG00000162630","LAMP5",0.384,0.106,1.65039798519139,0.629,0.258,6.7768126183633e-154,1.21481142996781e-149
"237","B3GAT2",135152,"ENSG00000112309","SST",0.212,0.126,1.34219669528201,0.567,0.134,3.02544446220755e-118,5.42341174295326e-114
"238","B3GAT2",135152,"ENSG00000112309","L5.6.NP",0.446,0.126,1.31065980786936,0.621,0.242,4.57184835217361e-63,8.19549535610642e-59
"239","B4GALNT1",2583,"ENSG00000135454","IT",0.265,0.048,1.39089817873542,0.623,0.246,0,0
"240","B4GALNT3",283358,"ENSG00000139044","IT",0.2,0.026,1.40937873118841,0.632,0.264,0,0
"241","B4GALNT4",338707,"ENSG00000182272","Astrocyte",0.259,0.146,1.35487125586595,0.569,0.138,1.31693186738694e-305,2.36073206547782e-301
"242","BACH1",571,"ENSG00000156273","Microglia",0.313,0.104,2.4745586769356,0.597,0.194,0,0
"243","BAIAP2",10458,"ENSG00000175866","IT",0.504,0.076,1.72503853406902,0.719,0.438,0,0
"244","BAIAP2L2",80115,"ENSG00000128298","Oligodendrocyte",0.155,0.149,1.45475567775361,0.558,0.116,0,0
"245","BAIAP3",8938,"ENSG00000007516","IT",0.295,0.053,1.29507565696197,0.585,0.17,0,0
"246","BAMBI",25805,"ENSG00000095739","OPC",0.166,0.007,2.85240758648544,0.821,0.642,0,0
"247","BASP1",10409,"ENSG00000176788","IT",0.756,0.199,1.45798978520495,0.652,0.304,0,0
"248","BBOX1",8424,"ENSG00000129151","Astrocyte",0.188,0.005,4.02357782984567,0.825,0.65,0,0
"249","BCAN",63827,"ENSG00000132692","OPC",0.624,0.109,2.76608403140335,0.818,0.636,0,0
"250","BCAR3",8412,"ENSG00000137936","Astrocyte",0.229,0.079,1.85904038809748,0.62,0.24,0,0
"251","BCAS1",8537,"ENSG00000064787","Oligodendrocyte",0.398,0.049,3.0458541242328,0.71,0.42,0,0
"252","BCAT2",587,"ENSG00000105552","Astrocyte",0.188,0.081,1.60443834064091,0.565,0.13,1.19789250865625e-256,2.1473421110172e-252
"253","BCHE",590,"ENSG00000114200","OPC",0.259,0.014,2.85425220066193,0.825,0.65,0,0
"254","BCKDHB",594,"ENSG00000083123","Astrocyte",0.427,0.208,1.45150831292566,0.583,0.166,0,0
"255","BCL11A",53335,"ENSG00000119866","SST",0.495,0.253,1.55622493807788,0.685,0.37,0,0
"256","BCL11B",64919,"ENSG00000127152","LAMP5",0.582,0.105,2.03965487823602,0.803,0.606,0,0
"257","BCL11B",64919,"ENSG00000127152","SST",0.247,0.108,1.30985750844025,0.559,0.118,2.45135553815163e-102,4.39429993769062e-98
"258","BCL11B",64919,"ENSG00000127152","L5.6.NP",0.639,0.108,1.93825695233713,0.773,0.546,1.02611284691409e-158,1.83940988937819e-154
"259","BCL11B",64919,"ENSG00000127152","PVALB",0.475,0.094,1.80740756832513,0.691,0.382,0,0
"260","BCL2",596,"ENSG00000171791","Astrocyte",0.496,0.217,1.42025633017535,0.582,0.164,0,0
"261","BCL2",596,"ENSG00000171791","Microglia",0.229,0.231,1.26673366961837,0.516,0.032,4.56561303827691e-227,8.18431793241519e-223
"262","BCL6",604,"ENSG00000113916","Astrocyte",0.327,0.055,2.17396768367712,0.647,0.294,0,0
"263","BCL6",604,"ENSG00000113916","OPC",0.241,0.062,1.34065164584893,0.571,0.142,1.99155750298007e-190,3.57006597984208e-186
"264","BEST3",144453,"ENSG00000127325","OPC",0.233,0.004,4.20988820851198,0.907,0.814,0,0
"265","BGN",633,"ENSG00000182492","Pericyte",0.181,0.009,3.85721621060816,0.592,0.184,4.10920248204504e-65,7.36615636931395e-61
"266","BHLHE40",8553,"ENSG00000134107","Pericyte",0.181,0.097,2.15016790292728,0.584,0.168,1.96518519664234e-55,3.52279098350106e-51
"267","BHLHE41",79365,"ENSG00000123095","Microglia",0.248,0.106,2.23480962430473,0.585,0.17,0,0
"268","BICC1",80114,"ENSG00000122870","Pericyte",0.396,0.185,2.63215430996665,0.666,0.332,1.0917831052452e-151,1.95713039446255e-147
"269","BIN1",274,"ENSG00000136717","Oligodendrocyte",0.456,0.343,1.51516697643138,0.565,0.13,0,0
"270","BLM",641,"ENSG00000197299","OPC",0.185,0.017,2.66966953265748,0.785,0.57,0,0
"271","BLNK",29760,"ENSG00000095585","Microglia",0.296,0.009,5.25862577847984,0.699,0.398,0,0
"272","BMP2K",55589,"ENSG00000138756","Microglia",0.401,0.106,2.91954558461737,0.612,0.224,0,0
"273","BMP2K",55589,"ENSG00000138756","Astrocyte",0.296,0.105,1.39471151794987,0.572,0.144,1.48219693752374e-321,2.65698623020506e-317
"274","BMP5",653,"ENSG00000112175","Pericyte",0.184,0.002,5.44711113374911,0.653,0.306,7.36309570995362e-114,1.31990853696629e-109
"275","BMP6",654,"ENSG00000153162","Pericyte",0.153,0.009,3.83605436227718,0.585,0.17,2.96670979025866e-57,5.31812397001767e-53
"276","BMP7",655,"ENSG00000101144","OPC",0.254,0.023,2.44679683456723,0.768,0.536,0,0
"277","BMP7",655,"ENSG00000101144","Astrocyte",0.177,0.024,2.38486996274132,0.667,0.334,0,0
"278","BMPER",168667,"ENSG00000164619","IT",0.477,0.101,1.26574655739472,0.573,0.146,0,0
"279","BMPR1B",658,"ENSG00000138696","Astrocyte",0.581,0.035,3.92080023956258,0.824,0.648,0,0
"280","BNC2",54796,"ENSG00000173068","Pericyte",0.403,0.035,3.60414846436078,0.659,0.318,4.97471809367083e-130,8.91767965471433e-126
"281","BNC2",54796,"ENSG00000173068","Microglia",0.296,0.029,3.78828006756051,0.636,0.272,0,0
"282","BOK",666,"ENSG00000176720","Oligodendrocyte",0.188,0.026,3.16638229974431,0.712,0.424,0,0
"283","BRINP3",339479,"ENSG00000162670","OPC",0.81,0.314,1.76820785760921,0.662,0.324,0,0
"284","BSG",682,"ENSG00000172270","Pericyte",0.306,0.349,1.50789795840401,0.591,0.182,2.45689691283531e-64,4.40423340594857e-60
"285","BSN",8927,"ENSG00000164061","IT",0.527,0.104,1.5490192757749,0.676,0.352,0,0
"286","BTBD11",121551,"ENSG00000151136","PVALB",0.67,0.056,2.79247694806919,0.839,0.678,0,0
"287","BTBD11",121551,"ENSG00000151136","VIP",0.399,0.069,2.14185714376273,0.673,0.346,0,0
"288","BTG1",694,"ENSG00000133639","Microglia",0.119,0.157,1.28966173840508,0.515,0.03,6.47444803195516e-220,1.16060955420828e-215
"289","BTG2",7832,"ENSG00000159388","Pericyte",0.153,0.027,2.72953092257408,0.549,0.0980000000000001,8.13492580623272e-33,1.45826680002528e-28
"290","C10orf11",83938,"ENSG00000148655","OPC",0.576,0.111,1.44088448661937,0.62,0.24,0,0
"291","C10orf11",83938,"ENSG00000148655","Microglia",0.758,0.111,3.8438583716998,0.638,0.276,0,0
"292","C10orf54",64115,"ENSG00000107738","Astrocyte",0.199,0.011,2.46322642296942,0.673,0.346,0,0
"293","C10orf54",64115,"ENSG00000107738","Microglia",0.18,0.016,3.23053295714646,0.55,0.1,1.62264022010835e-312,2.90874485856622e-308
"294","C10orf90",118611,"ENSG00000154493","Oligodendrocyte",0.589,0.046,3.69181723542245,0.773,0.546,0,0
"295","C11orf87",399947,"ENSG00000185742","IT",0.298,0.046,1.63855434422547,0.705,0.41,0,0
"296","C12orf76",400073,"ENSG00000174456","Oligodendrocyte",0.253,0.24,1.41135942537685,0.549,0.0980000000000001,0,0
"297","C1orf115",79762,"ENSG00000162817","IT",0.334,0.029,2.19010032975176,0.796,0.592,0,0
"298","C1orf228",339541,"ENSG00000198520","Astrocyte",0.177,0.079,1.8087954705045,0.612,0.224,0,0
"299","C1orf61",10485,"ENSG00000125462","Astrocyte",0.532,0.149,2.22614726737717,0.655,0.31,0,0
"300","C1orf61",10485,"ENSG00000125462","OPC",0.494,0.155,1.65132123178205,0.651,0.302,0,0
"301","C1orf95",375057,"ENSG00000203685","L5.6.NP",0.257,0.06,1.45689281048685,0.581,0.162,9.1081816552955e-39,1.63273264352827e-34
"302","C1QA",712,"ENSG00000173372","Microglia",0.183,0.001,5.53491082517774,0.756,0.512,0,0
"303","C1QB",713,"ENSG00000173369","Microglia",0.223,0.001,5.62225329648886,0.766,0.532,0,0
"304","C1QC",714,"ENSG00000159189","Microglia",0.194,0,5.7012451908351,0.772,0.544,0,0
"305","C1QL1",10882,"ENSG00000131094","PVALB",0.329,0.018,2.78136876771035,0.836,0.672,0,0
"306","C1QL1",10882,"ENSG00000131094","OPC",0.219,0.025,2.39304440310447,0.757,0.514,0,0
"307","C1QTNF3-AMACR",100534612,NA,"Oligodendrocyte",0.257,0.135,1.97624045219709,0.609,0.218,0,0
"308","C1S",716,"ENSG00000182326","Pericyte",0.198,0.064,2.42367311450903,0.574,0.148,1.70008554662308e-47,3.04757335087654e-43
"309","C2orf72",257407,"ENSG00000204128","Astrocyte",0.209,0.128,1.3028170558984,0.563,0.126,9.99991482900466e-253,1.79258473224737e-248
"310","C3",718,"ENSG00000125730","Microglia",0.399,0.009,5.42417471966583,0.726,0.452,0,0
"311","C3orf70",285382,"ENSG00000187068","OPC",0.255,0.058,2.05208804568117,0.704,0.408,0,0
"312","C4orf19",55286,"ENSG00000154274","OPC",0.182,0.027,1.94622322811449,0.585,0.17,6.77954263837006e-235,1.21530081335422e-230
"313","C4orf22",255119,"ENSG00000197826","IT",0.198,0.021,1.64832119408456,0.71,0.42,0,0
"314","C4orf50",389197,"ENSG00000181215","IT",0.194,0.032,1.36367010484696,0.611,0.222,0,0
"315","C8orf34",116328,"ENSG00000165084","VIP",0.525,0.145,2.26763744064834,0.682,0.364,0,0
"316","C8orf34",116328,"ENSG00000165084","L5.6.NP",0.583,0.16,1.29926350275096,0.654,0.308,3.99446243941646e-89,7.16047336889794e-85
"317","C8orf34",116328,"ENSG00000165084","LAMP5",0.604,0.156,1.94042064590781,0.728,0.456,4.57397449082446e-310,8.19930667225193e-306
"318","C8orf4",56892,"ENSG00000176907","PVALB",0.241,0.011,2.56145250335906,0.816,0.632,0,0
"319","C9orf3",84909,"ENSG00000148120","Oligodendrocyte",0.431,0.412,1.27303024773517,0.521,0.042,0,0
"320","CA1",759,"ENSG00000133742","LAMP5",0.243,0.054,1.96322325821896,0.615,0.23,2.52769076298675e-129,4.53113846173005e-125
"321","CA10",56934,"ENSG00000154975","OPC",0.815,0.253,2.16110675870368,0.723,0.446,0,0
"322","CA11",770,"ENSG00000063180","IT",0.469,0.071,1.67495334872961,0.713,0.426,0,0
"323","CA13",377677,"ENSG00000185015","LAMP5",0.265,0.052,2.20841989363837,0.624,0.248,2.60040982595565e-144,4.6614946540081e-140
"324","CA2",760,"ENSG00000104267","Oligodendrocyte",0.269,0.022,3.50539084766487,0.752,0.504,0,0
"325","CA3",761,"ENSG00000164879","LAMP5",0.338,0.075,2.14141629106278,0.652,0.304,4.02133793296759e-192,7.20865037863771e-188
"326","CA8",767,"ENSG00000178538","OPC",0.168,0.04,1.53730621632941,0.553,0.106,3.67485197121512e-153,6.58753964360022e-149
"327","CA8",767,"ENSG00000178538","LAMP5",0.238,0.042,1.43968849055176,0.587,0.174,3.58535338143633e-103,6.42710447156277e-99
"328","CA8",767,"ENSG00000178538","Astrocyte",0.175,0.038,2.06412640552834,0.567,0.134,6.3196236221919e-282,1.13285573051412e-277
"329","CAB39",51719,"ENSG00000135932","Microglia",0.227,0.245,1.35288272756849,0.553,0.106,0,0
"330","CABLES1",91768,"ENSG00000134508","Astrocyte",0.556,0.099,2.93610929800389,0.719,0.438,0,0
"331","CABP1",9478,"ENSG00000157782","IT",0.736,0.132,1.8767403280872,0.754,0.508,0,0
"332","CACHD1",57685,"ENSG00000158966","Astrocyte",0.45,0.096,2.79443632017833,0.7,0.4,0,0
"333","CACNA1I",8911,"ENSG00000100346","IT",0.184,0.036,1.25236020935983,0.563,0.126,0,0
"334","CACNA2D2",9254,"ENSG00000007402","PVALB",0.289,0.04,1.99904982164826,0.742,0.484,0,0
"335","CACNB2",783,"ENSG00000165995","Astrocyte",0.798,0.471,1.45444862735246,0.583,0.166,0,0
"336","CACNB3",784,"ENSG00000167535","IT",0.246,0.027,1.71731470737038,0.718,0.436,0,0
"337","CACNG3",10368,"ENSG00000006116","IT",0.528,0.113,1.34000978003389,0.606,0.212,0,0
"338","CACNG4",27092,"ENSG00000075461","OPC",0.343,0.029,2.9465762957944,0.826,0.652,0,0
"339","CACNG5",27091,"ENSG00000075429","OPC",0.192,0.007,3.68533465076366,0.875,0.75,0,0
"340","CADM1",23705,"ENSG00000182985","Astrocyte",0.848,0.55,1.37619510889315,0.58,0.16,0,0
"341","CADM3",57863,"ENSG00000162706","IT",0.47,0.108,1.32058972476185,0.596,0.192,0,0
"342","CADPS2",93664,"ENSG00000081803","IT",0.694,0.105,1.9734875113454,0.777,0.554,0,0
"343","CALB2",794,"ENSG00000172137, ENSG00000282830","VIP",0.365,0.005,4.83191446001074,0.96,0.92,0,0
"344","CALCRL",10203,"ENSG00000064989","OPC",0.326,0.039,2.70960646847879,0.809,0.618,0,0
"345","CALCRL",10203,"ENSG00000064989","L5.6.NP",0.401,0.048,2.0366744584468,0.697,0.394,4.43611222751685e-105,7.95217477904671e-101
"346","CALD1",800,"ENSG00000122786","Pericyte",0.483,0.245,2.00292251160973,0.624,0.248,3.81932628690859e-92,6.84652430191234e-88
"347","CAMK1D",57118,"ENSG00000183049","IT",0.794,0.238,1.34245843619365,0.607,0.214,0,0
"348","CAMK1G",57172,"ENSG00000008118","IT",0.208,0.022,1.83804271301951,0.736,0.472,0,0
"349","CAMK2A",815,"ENSG00000070808","IT",0.732,0.12,2.13826386497863,0.791,0.582,0,0
"350","CAMK2B",816,"ENSG00000058404","IT",0.772,0.222,1.29328340705212,0.584,0.168,0,0
"351","CAMK2G",818,"ENSG00000148660","Astrocyte",0.603,0.337,1.47333239898253,0.586,0.172,0,0
"352","CAMK2N2",94032,"ENSG00000163888","PVALB",0.237,0.039,1.67016952442385,0.607,0.214,5.31318195537677e-320,9.52440997320839e-316
"353","CAMKK1",84254,"ENSG00000004660","IT",0.453,0.068,1.63375853380707,0.701,0.402,0,0
"354","CAMKK2",10645,"ENSG00000110931","IT",0.454,0.071,1.58617818943088,0.683,0.366,0,0
"355","CAMKV",79012,"ENSG00000164076","IT",0.419,0.085,1.37214389536201,0.619,0.238,0,0
"356","CAPN2",824,"ENSG00000162909","Astrocyte",0.225,0.07,1.80942157103335,0.613,0.226,0,0
"357","CAPN3",825,"ENSG00000092529","Oligodendrocyte",0.224,0.031,3.24791021057069,0.72,0.44,0,0
"358","CAPZB",832,"ENSG00000077549","Microglia",0.321,0.302,1.45615647717707,0.558,0.116,0,0
"359","CARD11",84433,"ENSG00000198286","L5.6.NP",0.257,0.022,1.79611482047366,0.64,0.28,1.05403164522806e-77,1.88945712723582e-73
"360","CARD11",84433,"ENSG00000198286","Microglia",0.206,0.019,4.17831185609304,0.651,0.302,0,0
"361","CARNS1",57571,"ENSG00000172508","Oligodendrocyte",0.279,0.02,3.8386107330724,0.782,0.564,0,0
"362","CASC1",55259,"ENSG00000118307","L5.6.NP",0.151,0.053,1.27029426245982,0.55,0.1,6.59201476947743e-14,1.18168456757652e-09
"363","CASK",8573,"ENSG00000147044","OPC",0.556,0.264,1.38314082601364,0.608,0.216,0,0
"364","CBL",867,"ENSG00000110395","Microglia",0.134,0.161,1.33675213608047,0.519,0.038,2.34915946887181e-248,4.2111032638996e-244
"365","CBLB",868,"ENSG00000114423","Microglia",0.115,0.164,1.26754906284454,0.509,0.018,3.53973229443296e-188,6.34532411100053e-184
"366","CBLN2",147381,"ENSG00000141668","IT",0.553,0.045,2.99937131811894,0.883,0.766,0,0
"367","CBR1",873,"ENSG00000159228","Oligodendrocyte",0.243,0.081,2.60666118891996,0.672,0.344,0,0
"368","CCDC146",57639,"ENSG00000135205","OPC",0.343,0.147,1.30312138782666,0.591,0.182,7.5303737472683e-251,1.34989479793532e-246
"369","CCDC3",83643,"ENSG00000151468","IT",0.471,0.083,1.41696673182936,0.634,0.268,0,0
"370","CCDC34",91057,"ENSG00000109881","IT",0.206,0.034,1.31424026778905,0.593,0.186,0,0
"371","CCDC50",152137,"ENSG00000152492","OPC",0.405,0.056,2.52707646599902,0.772,0.544,0,0
"372","CCDC80",151887,"ENSG00000091986","L5.6.NP",0.191,0.003,3.08267825742388,0.713,0.426,9.4941941885147e-110,1.70192925023315e-105
"373","CCND3",896,"ENSG00000112576","Microglia",0.261,0.219,1.81391268959749,0.572,0.144,0,0
"374","CCNG2",901,"ENSG00000138764","VIP",0.202,0.106,1.36944891896439,0.551,0.102,7.64141514272051e-170,1.36980007848408e-165
"375","CCNJL",79616,"ENSG00000135083","PVALB",0.204,0.026,2.00299184509764,0.742,0.484,0,0
"376","CCP110",9738,"ENSG00000103540","Oligodendrocyte",0.314,0.179,2.01657232902539,0.61,0.22,0,0
"377","CD14",929,"ENSG00000170458","Microglia",0.158,0.007,4.58879880504942,0.672,0.344,0,0
"378","CD22",933,"ENSG00000012124","Oligodendrocyte",0.246,0.009,4.54165689418728,0.916,0.832,0,0
"379","CD36",948,"ENSG00000135218","L5.6.NP",0.384,0.02,2.81399073958792,0.771,0.542,1.99559773475889e-156,3.57730849932879e-152
"380","CD53",963,"ENSG00000143119","Microglia",0.207,0.03,3.58990742572692,0.632,0.264,0,0
"381","CD59",966,"ENSG00000085063","Pericyte",0.194,0.17,1.63482541320396,0.574,0.148,6.99892658219159e-46,1.25462757912366e-41
"382","CD74",972,"ENSG00000019582","Microglia",0.444,0.009,5.48513630222967,0.739,0.478,0,0
"383","CD86",942,"ENSG00000114013","Microglia",0.203,0.001,5.50487744154347,0.753,0.506,0,0
"384","CD9",928,"ENSG00000010278","Oligodendrocyte",0.247,0.019,3.39370256866231,0.74,0.48,0,0
"385","CDC14A",8556,"ENSG00000079335","Pericyte",0.174,0.034,2.03613566712292,0.532,0.0640000000000001,5.21578905774806e-25,9.34982346491917e-21
"386","CDC14A",8556,"ENSG00000079335","Astrocyte",0.299,0.022,2.88997813253979,0.712,0.424,0,0
"387","CDC14B",8555,"ENSG00000081377","Oligodendrocyte",0.306,0.287,1.29883846434674,0.529,0.0580000000000001,0,0
"388","CDC42EP3",10602,"ENSG00000163171","PVALB",0.244,0.071,1.30979375385491,0.574,0.148,6.38521984963196e-202,1.14461451024502e-197
"389","CDC42EP4",23580,"ENSG00000179604","Astrocyte",0.222,0.018,3.00458818543578,0.723,0.446,0,0
"390","CDCA7",83879,"ENSG00000144354","LAMP5",0.163,0.005,2.83815109343182,0.641,0.282,3.73483429855933e-177,6.69506396359746e-173
"391","CDCP1",64866,"ENSG00000163814","L5.6.NP",0.158,0.013,2.25035834263298,0.594,0.188,7.88847877127076e-48,1.414088704538e-43
"392","CDH11",1009,"ENSG00000140937","Pericyte",0.299,0.138,2.04896609261825,0.583,0.166,6.87276249055403e-55,1.23201140405671e-50
"393","CDH12",1010,"ENSG00000154162","IT",0.707,0.159,1.41842565494325,0.637,0.274,0,0
"394","CDH13",1012,"ENSG00000140945","SST",0.581,0.351,1.34075538204136,0.655,0.31,0,0
"395","CDH13",1012,"ENSG00000140945","LAMP5",0.672,0.353,1.29021370035559,0.639,0.278,1.0604166652475e-175,1.90090291412267e-171
"396","CDH18",1016,"ENSG00000145526","IT",0.757,0.198,1.3564759928402,0.61,0.22,0,0
"397","CDH19",28513,"ENSG00000071991","Oligodendrocyte",0.237,0.013,3.8516735819006,0.783,0.566,0,0
"398","CDH20",28316,"ENSG00000101542","Oligodendrocyte",0.577,0.261,1.48534052489973,0.56,0.12,0,0
"399","CDH20",28316,"ENSG00000101542","Astrocyte",0.861,0.316,1.5472139433028,0.587,0.174,0,0
"400","CDH22",64405,"ENSG00000149654","IT",0.331,0.029,2.16797975097843,0.793,0.586,0,0
"401","CDH4",1002,"ENSG00000179242, ENSG00000280641","Astrocyte",0.393,0.164,1.7641645871776,0.608,0.216,0,0
"402","CDH6",1004,"ENSG00000113361","L5.6.NP",0.594,0.077,2.49906069305567,0.803,0.606,5.76630233324721e-192,1.0336673562579e-187
"403","CDH6",1004,"ENSG00000113361","L6b",0.313,0.074,1.53673017991626,0.604,0.208,2.42130805767588e-179,4.34043682418978e-175
"404","CDH7",1005,"ENSG00000081138","SST",0.249,0.101,1.80331921725498,0.584,0.168,1.04458491018377e-181,1.87252290999542e-177
"405","CDH7",1005,"ENSG00000081138","PVALB",0.353,0.093,1.4521319982972,0.628,0.256,0,0
"406","CDH7",1005,"ENSG00000081138","L5.6.NP",0.368,0.103,1.52024192470676,0.6,0.2,2.64736436591544e-50,4.74566536234001e-46
"407","CDH9",1007,"ENSG00000113100","SST",0.595,0.27,1.58961715201657,0.686,0.372,0,0
"408","CDHR3",222256,"ENSG00000128536","Astrocyte",0.374,0.143,1.92740029016814,0.627,0.254,0,0
"409","CDHR3",222256,"ENSG00000128536","LAMP5",0.51,0.149,1.67209819526365,0.658,0.316,2.21170619201008e-205,3.96470451979727e-201
"410","CDK18",5129,"ENSG00000117266","Oligodendrocyte",0.462,0.102,3.19762171606023,0.714,0.428,0,0
"411","CDK19",23097,"ENSG00000155111","Oligodendrocyte",0.459,0.293,1.81265714943726,0.596,0.192,0,0
"412","CDK5R1",8851,"ENSG00000176749","IT",0.457,0.099,1.3276229109085,0.601,0.202,0,0
"413","CDK5R2",8941,"ENSG00000171450","IT",0.224,0.039,1.45534395044956,0.651,0.302,0,0
"414","CDYL2",124359,"ENSG00000166446","IT",0.291,0.035,1.54715001051558,0.675,0.35,0,0
"415","CEBPD",1052,"ENSG00000221869","Pericyte",0.219,0.107,1.83486861128499,0.567,0.134,1.20550452784925e-41,2.16098741662257e-37
"416","CECR2",27443,"ENSG00000099954","Oligodendrocyte",0.165,0.069,1.8117876033095,0.594,0.188,0,0
"417","CEMIP",57214,"ENSG00000103888","Pericyte",0.413,0.129,4.16788800462156,0.837,0.674,0,0
"418","CEP112",201134,"ENSG00000154240","Pericyte",0.281,0.259,1.26725091453666,0.575,0.15,1.05986165814979e-47,1.89990800839931e-43
"419","CERCAM",51148,"ENSG00000167123","Oligodendrocyte",0.483,0.055,3.85758559261239,0.784,0.568,0,0
"420","CFAP161",NA,NA,"PVALB",0.322,0.081,1.56761958042015,0.646,0.292,0,0
"421","CFAP221",200373,"ENSG00000163075","IT",0.323,0.046,1.64242800665233,0.708,0.416,0,0
"422","CFAP46",54777,"ENSG00000171811","IT",0.195,0.032,1.38164622580278,0.621,0.242,0,0
